comparison,tracklet_key,success_delta_left_minus_right,precision_delta_left_minus_right,center_error_delta_left_minus_right,center_error_gain_left_over_right,empty_fallback_delta_left_minus_right,max_failure_streak_delta_left_minus_right,path_center_gap_delta_left_minus_right
M2:A1,007842c92eaf4351b5a9678f7e7094f3,5.0,5.833333333333357,-0.0920443584640119,0.0920443584640119,0,0,
M2:A1,045cd82a77a1472499e8c15100cb5ff3,0.0,0.0,-0.3306093750277448,0.3306093750277448,0,0,
M2:A1,06ff24b7f1e8479b934f1b74348028bc,0.882352941176471,2.6470588235294112,0.10231477154611035,-0.10231477154611035,0,0,
M2:A1,0b2ef8648d3c467989b67d5a3ce2a3df,-23.500000000000007,-49.75,5.189929067902054,-5.189929067902054,6,9,
M2:A1,0bfc7d407d09490cba7ac57897fcb100,1.538461538461533,-0.3846153846153868,-0.0006717190429372799,0.0006717190429372799,0,0,
M2:A1,0cfdfb5bbe8a41268271e24f2edefb9c,3.80952380952381,1.6666666666666714,-0.0303913033245769,0.0303913033245769,0,0,
M2:A1,11a08ff383a6451bbda6b9af56cfa6e2,0.8823529411764639,11.470588235294116,-0.2333432416992965,0.2333432416992965,0,0,
M2:A1,143ecd5e93614768bdb3da695e76c409,-28.076923076923066,-39.230769230769226,0.7828665247501105,-0.7828665247501105,0,0,
M2:A1,19f5d51759454803ae8bbc45bfb92737,-7.500000000000014,1.6666666666666714,-0.048412165747988206,0.048412165747988206,0,0,
M2:A1,1a018f3bcdea44f9ab60912938495032,0.0,0.0,-0.8735635452766459,0.8735635452766459,0,0,
M2:A1,1e4a740fd22b44dda3eed861e6e3f170,-1.1111111111111143,-5.555555555555557,0.1120817298964259,-0.1120817298964259,0,0,
M2:A1,1f8d7e8410ed435da374688590a13b0a,3.75,3.3333333333333286,-0.061423811366302344,0.061423811366302344,0,0,
M2:A1,200c440c0e9b4627ad4f3047227016a2,0.0,0.0,-0.1963259139242055,0.1963259139242055,0,0,
M2:A1,2197057ff31949819b309f2c7ec9a113,5.277777777777786,12.777777777777786,-0.25632893977566584,0.25632893977566584,0,0,
M2:A1,29d3fb54f8b746118133456815b12eeb,3.461538461538467,6.923076923076934,-0.1278712692889088,0.1278712692889088,0,0,
M2:A1,29f69a7cb2c544c8a5ef26437a48e021,0.0,2.352941176470594,-0.03914956659916041,0.03914956659916041,0,0,
M2:A1,2a42fd0e123c455fbaeb1c5f03dba0b2,25.0,29.230769230769226,-0.6099461302862815,0.6099461302862815,0,0,
M2:A1,2cc84e32d40647b185276f8d7baf5322,5.833333333333336,8.333333333333343,-0.1437357978412931,0.1437357978412931,0,0,
M2:A1,2e84949acbd84ea3857ca2a04e50b6a4,2.7777777777777786,4.999999999999993,-0.10873982831549822,0.10873982831549822,0,0,
M2:A1,2ef4b4d20b064d34b754f68e48f5a5c2,3.75,14.6875,-0.29243012100982807,0.29243012100982807,0,0,
M2:A1,307a3275c31f452eb9c7c66636c7bb27,8.181818181818201,21.36363636363636,-0.43832324674050654,0.43832324674050654,0,0,
M2:A1,349232409f354033b215b5e37c3312ab,22.91666666666668,31.249999999999993,-1.1274794590897435,1.1274794590897435,0,-4,
M2:A1,34daad97663c4e8ea00f842adc581ab5,-3.3333333333333286,-6.333333333333314,0.13901700991393853,-0.13901700991393853,0,0,
M2:A1,3620feb00d744241a94855f3a8913a78,1.8421052631578902,9.736842105263158,-0.2000071559816411,0.2000071559816411,0,0,
M2:A1,377df4ee88ec46c9be892080557263f6,-1.538461538461533,-1.538461538461533,0.022813701915437745,-0.022813701915437745,0,0,
M2:A1,3eb275ac391e46aa8fad54e18a7b5a8f,3.749999999999993,2.9166666666666856,-0.06352721395614325,0.06352721395614325,0,0,
M2:A1,3eff2b1ecf29497e9967dd21509431fe,2.2222222222222356,2.7777777777777715,-0.037473029737472796,0.037473029737472796,0,0,
M2:A1,48d06a263b314b48bd41343ea5f5d158,0.3125000000000142,-1.5624999999999858,0.03862890002891323,-0.03862890002891323,0,0,
M2:A1,4a8058d0441a46d381995e1af1086039,8.333333333333357,12.222222222222243,-0.25443653818558276,0.25443653818558276,0,0,
M2:A1,52770232202d4ad1a98ed07d5b4c20b9,1.2500000000000142,-1.0,0.011463872019943033,-0.011463872019943033,0,0,
M2:A1,55527032f0174fefa3b051a24707bf08,4.761904761904766,16.66666666666667,-0.3215894306263345,0.3215894306263345,0,0,
M2:A1,6346de1c47584b34833d6df500d2ed6c,6.538461538461533,3.461538461538467,-0.060423086733175146,0.060423086733175146,0,0,
M2:A1,63510eb8f6ed4b3189002b1f2648ea1f,1.0714285714285694,1.0714285714285694,-0.02226331766707168,0.02226331766707168,0,0,
M2:A1,64b22104a573415a8c860fc22214619c,0.6250000000000036,-0.625,0.008260433871757122,-0.008260433871757122,0,0,
M2:A1,64ce64c25d424c3088db384021d8dbb3,5.000000000000014,6.666666666666671,-0.12184588434549247,0.12184588434549247,0,0,
M2:A1,65acd0cbce474d9cb2eef362a1b279be,-4.523809523809518,-11.42857142857143,0.2435070811832435,-0.2435070811832435,0,0,
M2:A1,6786acf4f6b644639d550c608785320f,-1.3157894736842195,11.315789473684205,-0.2241548722175346,0.2241548722175346,0,0,
M2:A1,68dbf490d231446f92fa7dbd366c8b93,0.0,0.0,-0.005865068129413398,0.005865068129413398,0,0,
M2:A1,6ad58d370ed542a9a68e1fcf5a4f2ee7,0.0,0.29411764705881893,-0.0037360311686884806,0.0037360311686884806,0,0,
M2:A1,6dafc154a9ef43ff8fd680620dc90433,8.666666666666657,13.666666666666671,-0.26229968009053106,0.26229968009053106,0,0,
M2:A1,713b6bedc51f4d1b9802a13aec39aaf3,-3.3333333333333286,-3.333333333333343,0.06775976875629822,-0.06775976875629822,0,0,
M2:A1,720ca55c654a4ac8bfe9babd1c1072be,-5.384615384615387,-7.692307692307693,0.15914198477154134,-0.15914198477154134,0,0,
M2:A1,7328a1bef88b4e84aa2ee0d837effd8d,7.857142857142847,8.571428571428584,-0.1996538762219425,0.1996538762219425,0,0,
M2:A1,7581fd7e9c0f426cb0efb9ea1f3f2830,-1.9230769230769198,0.7692307692307594,-0.01424877341108291,0.01424877341108291,0,0,
M2:A1,77268b95b44a4b89ad17df89479de81c,0.76923076923077,1.1538461538461533,-0.021851665993989355,0.021851665993989355,0,0,
M2:A1,7a2612095f7840048f58d69a07e836a5,12.142857142857146,20.0,-0.39922896092660115,0.39922896092660115,0,0,
M2:A1,802bbdc22d21477f8803a39a5e7e98bf,0.0,1.4285714285714164,-0.023402696899478048,0.023402696899478048,0,0,
M2:A1,84755505e70547af890aff9db860f692,22.50000000000002,18.90625,-1.8532012265989382,1.8532012265989382,0,-7,
M2:A1,85269a87307a4ee3967e37b496e32280,0.0,0.8333333333333286,0.0026357623223125515,-0.0026357623223125515,0,0,
M2:A1,856aeb4fa2024f1284c6290a44e9dec5,5.749999999999986,11.0,-0.20923092794813247,0.20923092794813247,0,0,
M2:A1,898c8b3c29d64d80806dd5e5fc6c02d3,10.833333333333343,10.833333333333329,-0.23094156089549944,0.23094156089549944,0,0,
M2:A1,8ce4fe54af77467d90c840465f69677f,-1.666666666666643,-2.0,0.032089072335054314,-0.032089072335054314,0,0,
M2:A1,8fba9861aa6d4d14b78c90fbb5372fb2,-7.499999999999986,-9.0,0.18006231301468018,-0.18006231301468018,0,0,
M2:A1,96c353e8f14d4a63ba2b844d43cffc42,6.538461538461561,11.538461538461519,-0.2481081086909092,0.2481081086909092,0,0,
M2:A1,98eef3fdea464efd92fb6aaf0ebe8c9a,0.3125,1.875,-0.06326120174637273,0.06326120174637273,0,0,
M2:A1,9c5151b34911482f8155ab55c3f5d32f,0.0,0.0,-0.44515662530278277,0.44515662530278277,0,0,
