run,tracklet_key,success,precision,mean_iou,mean_center_error,frame_count,empty_fallback_count,failure_count,max_failure_streak,first_failure_frame_index,first_failure_source_frame_index,first_persistent_failure_frame_index,first_persistent_failure_source_frame_index,path_variance_count,path_center_gap_mean,path_yaw_gap_mean
shuffled,1e4a740fd22b44dda3eed861e6e3f170,70.27777777777777,70.27777777777779,0.7096267380816461,0.5989549478660903,9,3,0,0,,,,,0,,
shuffled,2ef4b4d20b064d34b754f68e48f5a5c2,74.06250000000001,86.09375,0.7396933358711277,0.27330485162667,16,0,0,0,,,,,0,,
shuffled,143ecd5e93614768bdb3da695e76c409,42.69230769230769,39.61538461538461,0.42358744117751984,1.2078534858771421,13,0,0,0,,,,,0,,
shuffled,4a8058d0441a46d381995e1af1086039,90.83333333333334,91.11111111111111,0.9139964941743565,0.1648729589410405,9,0,0,0,,,,,0,,
shuffled,34daad97663c4e8ea00f842adc581ab5,73.50000000000001,81.33333333333333,0.7417684981577167,0.37780978526084624,15,0,0,0,,,,,0,,
shuffled,ca5b3ca5aea745ee8fe12b0f74d77f8e,57.38095238095238,74.52380952380952,0.5704640729579779,0.5249276983236184,21,0,0,0,,,,,0,,
shuffled,720ca55c654a4ac8bfe9babd1c1072be,66.73076923076924,79.61538461538463,0.6691309856378784,0.3997543118676375,13,0,0,0,,,,,0,,
shuffled,63510eb8f6ed4b3189002b1f2648ea1f,45.714285714285715,65.53571428571428,0.46006147379750517,0.6988225766050375,14,1,0,0,,,,,0,,
shuffled,6dafc154a9ef43ff8fd680620dc90433,81.83333333333334,93.0,0.8173922795166667,0.14952138343483637,15,0,0,0,,,,,0,,
shuffled,e2878e5b8aa849a18e39baee3f3440bd,67.73809523809524,79.04761904761905,0.679300532810829,0.40376413639682357,21,0,0,0,,,,,0,,
shuffled,11a08ff383a6451bbda6b9af56cfa6e2,70.0,82.05882352941177,0.6986990687091614,0.3665549345009955,17,0,0,0,,,,,0,,
