comparison,tracklet_key,success_delta_left_minus_right,precision_delta_left_minus_right,center_error_delta_left_minus_right,center_error_gain_left_over_right,empty_fallback_delta_left_minus_right,max_failure_streak_delta_left_minus_right,path_center_gap_delta_left_minus_right
M2:A1,720ca55c654a4ac8bfe9babd1c1072be,-2.799999999999983,-2.5999999999999943,0.0648933255021023,-0.0648933255021023,0,0,
M2:A1,7328a1bef88b4e84aa2ee0d837effd8d,9.375,9.999999999999986,-0.2276910223965663,0.2276910223965663,0,0,
M2:A1,749bf5675a3d435a987f0b8582e93509,0.0,0.0,0.0,0.0,0,0,
M2:A1,7581fd7e9c0f426cb0efb9ea1f3f2830,15.454545454545453,19.545454545454533,-0.39843996972023693,0.39843996972023693,0,0,
M2:A1,77268b95b44a4b89ad17df89479de81c,1.6666666666666679,9.375000000000004,-0.20781460644553795,0.20781460644553795,0,-4,
M2:A1,7a2612095f7840048f58d69a07e836a5,9.807692307692307,31.153846153846153,-0.637513632537799,0.637513632537799,0,0,
M2:A1,802bbdc22d21477f8803a39a5e7e98bf,-1.875,-0.625,0.016888592241797395,-0.016888592241797395,0,0,
M2:A1,8096b5ad8e334c2eabffca9cf3bbf08a,-1.25,-4.999999999999986,0.09886941617094236,-0.09886941617094236,0,0,
M2:A1,84755505e70547af890aff9db860f692,-16.607142857142847,-26.785714285714292,0.8639106525418667,-0.8639106525418667,0,8,
M2:A1,85269a87307a4ee3967e37b496e32280,-2.5,-2.0,0.044432075814373584,-0.044432075814373584,0,0,
M2:A1,856aeb4fa2024f1284c6290a44e9dec5,7.567567567567544,19.189189189189186,-0.3876098826785231,0.3876098826785231,0,0,
M2:A1,898c8b3c29d64d80806dd5e5fc6c02d3,12.857142857142875,13.571428571428584,-0.27701224710915956,0.27701224710915956,0,0,
M2:A1,8ce4fe54af77467d90c840465f69677f,1.6666666666666572,3.148148148148138,-0.07021133043629035,0.07021133043629035,0,-2,
M2:A1,8fba9861aa6d4d14b78c90fbb5372fb2,-5.833333333333336,-3.6111111111111143,0.07239828499435408,-0.07239828499435408,0,0,
M2:A1,96c353e8f14d4a63ba2b844d43cffc42,13.478260869565233,26.956521739130423,-0.5464594145215667,0.5464594145215667,0,0,
M2:A1,98eef3fdea464efd92fb6aaf0ebe8c9a,0.3571428571428559,2.4107142857142883,-1.8687339632595523,1.8687339632595523,0,-3,
M2:A1,9c5151b34911482f8155ab55c3f5d32f,0.0,0.0,-0.2134546577783034,0.2134546577783034,0,0,
M2:A1,9ca01ff2a1b54d2eafaed768e58783ad,6.764705882352942,17.794117647058826,-0.35892200759023485,0.35892200759023485,0,0,
M2:A1,9e5f09bc19cd473dae219194ada64f3d,3.5714285714285694,1.309523809523803,0.08953694717536687,-0.08953694717536687,0,5,
M2:A1,a1cc58fdb3fa4a0097a315a77ce1be90,22.222222222222207,22.77777777777777,-0.4731343600233694,0.4731343600233694,0,0,
M2:A1,a661e4cd1f644266a8307b4948082ae7,2.2727272727272734,8.030303030303031,-0.160715612236838,0.160715612236838,0,0,
M2:A1,a6ca1e8c4eee458cb4981e02f58c954f,14.687500000000007,22.1875,-0.45403158143502537,0.45403158143502537,0,0,
M2:A1,a9916751b03c494dafa2eddc4496e702,13.846153846153847,25.769230769230766,-0.5201388051642797,0.5201388051642797,0,0,
M2:A1,aa8f809da9ce441ab1b01fac18e6f97b,0.0,2.499999999999986,-0.04229654442202668,0.04229654442202668,0,0,
M2:A1,ab820b691d3446ea889a70cd429cd931,-1.2500000000000142,0.0,0.006452891043147002,-0.006452891043147002,0,0,
M2:A1,afff27c4b3934c59837d2294137735d5,0.0,0.0,-0.0005570776309621866,0.0005570776309621866,0,0,
M2:A1,b673cf89298845398bf0252c52e5affd,5.000000000000014,1.6666666666666856,-0.054489156392672905,0.054489156392672905,0,0,
M2:A1,b9df4a8540da4a3a94d7911ead8c1bc8,-25.5,-22.0,0.41438257560135466,-0.41438257560135466,0,0,
M2:A1,ba7ec913a8d8494e98ff60579a32acce,0.0,0.0,0.0,0.0,0,0,
M2:A1,bbe3bc5ca1434a2ea802f5ed5062785e,11.200000000000003,18.19999999999999,-0.37309270573836073,0.37309270573836073,0,0,
M2:A1,c283b224a9984736bff67a2f347866fa,4.1666666666666625,3.125,-5.35792540105723,5.35792540105723,0,-1,
M2:A1,c7bb896c68f748c9b735ca9df26435de,5.0,2.0,-0.03613286090055895,0.03613286090055895,0,0,
M2:A1,ca3f0ced132845b4afce73a6f27a953e,3.6666666666666714,9.333333333333314,-0.19246038163150933,0.19246038163150933,0,0,
M2:A1,ca5b3ca5aea745ee8fe12b0f74d77f8e,3.999999999999993,12.687499999999993,-0.2619370644368848,0.2619370644368848,0,-1,
M2:A1,d0f5aace57684923b8a44b554b006fb2,6.891891891891895,27.567567567567565,-0.5598108416088485,0.5598108416088485,0,0,
M2:A1,d71462c2ae74472bae3adbf7a41b2fc7,3.9024390243902474,2.439024390243908,0.39914586791949835,-0.39914586791949835,0,6,
M2:A1,db7d65690f2e412e887468596e2ddabf,17.5,44.6590909090909,-1.0480795753007817,1.0480795753007817,0,-11,
M2:A1,dc762bf1bc694d3e8141bf592f9b1456,1.7307692307692335,2.21153846153846,-0.6139686094684933,0.6139686094684933,0,-1,
M2:A1,dce1fda2d70945c792dcc27074ec6aa9,5.694444444444443,16.875,-0.32602384160968145,0.32602384160968145,1,0,
M2:A1,e2878e5b8aa849a18e39baee3f3440bd,9.878048780487816,27.195121951219512,-0.5805148263667863,0.5805148263667863,0,-6,
M2:A1,e3f3d97fa9564422a37828d01c8a2f5f,1.3043478260869605,-1.7391304347826093,0.02843503884484616,-0.02843503884484616,0,0,
M2:A1,e561b60694dc4514b6dddcfc5a5b6a90,0.3125000000000142,-1.5625,0.01670094029972638,-0.01670094029972638,0,0,
M2:A1,e5cabb9d6b474377a206feab4ec64d3f,5.5,3.0,-0.06967040603477892,0.06967040603477892,0,0,
M2:A1,e73ba8faf67d40c8b6b653489393ef8b,-14.838709677419338,-18.870967741935488,0.37397648732474054,-0.37397648732474054,0,0,
M2:A1,eaaf60765ee8478f8e0bd4942571c6fb,-3.2051282051282044,0.7692307692307665,-0.01520082641008591,0.01520082641008591,0,0,
M2:A1,ebb251e1e8b144c697dc28c22bb44b13,1.6666666666666856,0.0,-0.01063275736535832,0.01063275736535832,0,0,
M2:A1,ec221beba32448e4a9865e920aeefed5,5.15625,19.921874999999993,-0.4524624082580051,0.4524624082580051,0,-7,
M2:A1,ec2a550c52b240d98c9c3bca3d06602f,-2.352941176470594,-8.823529411764703,0.16887921565127728,-0.16887921565127728,-1,0,
M2:A1,ec5241e32939433baeb2b3955920b28c,-5.645161290322584,4.838709677419345,-0.10605562441752953,0.10605562441752953,0,0,
M2:A1,f1335e8d0b7c40988d9ab522b5993d3d,1.2500000000000142,1.25,-0.0221306250076789,0.0221306250076789,0,0,
M2:A1,f2d9e6f194ee446eafc7a79fcb32994a,3.124999999999986,4.375,-0.09426284151623114,0.09426284151623114,0,0,
M2:A1,f3995943006145ca8a7bc375527f0aba,0.0,0.0,-0.04750947861883503,0.04750947861883503,0,0,
M2:A1,f4af7fd215ee47aa8b64bac0443d7be8,1.7857142857142918,-0.7142857142857082,0.0028451245075655357,-0.0028451245075655357,0,0,
M2:A1,f5c0c1968ef0486cb3183e521841352f,-0.7142857142857082,-0.952380952380949,0.015940109104877795,-0.015940109104877795,0,0,
M2:A1,f7f666bf92c049bea8fabc42a8831005,18.0,25.0,-0.4924086687952764,0.4924086687952764,0,0,
M2:A1,f987ba5f8e6243889a731f8cffe1934b,16.212121212121218,24.469696969696955,-4.313275064822234,4.313275064822234,-4,-17,
M2:A1,fa6ddc168ffb4ab88b718f719357211e,6.212121212121204,8.333333333333343,-0.1662322396888848,0.1662322396888848,0,0,
M2:A1,fd4ce422e0db4ad3ab978a811ba04d3a,30.138888888888896,52.70833333333333,-22.91151033231811,22.91151033231811,-16,-27,
M2:A1,fe050ab6b19d41d8bc2641f9835e9d1b,0.7812499999999929,2.578125,-0.039551616606122275,0.039551616606122275,0,-1,
