run_id,run_label,protocol,time_mode,loss_metric,epoch,batch_points,mean,median,p10,p90
random20_true,random20 · true,random20,true,loss_total,52,1018,0.33014858052251617,0.23910068720579147,0.1547934368252754,0.6219830930233002
random20_true,random20 · true,random20,true,loss_total,53,1018,0.33184881689125756,0.2398890107870102,0.1582612857222557,0.6038997054100037
random20_true,random20 · true,random20,true,loss_total,54,1018,0.3281894797177469,0.24146874248981476,0.1517263114452362,0.6070378303527832
random20_true,random20 · true,random20,true,loss_total,55,1018,0.32513089670501427,0.24661711603403091,0.15488481372594834,0.5956595182418825
random20_true,random20 · true,random20,true,loss_total,56,1018,0.3231369336309508,0.23413150757551193,0.15338824689388275,0.617527163028717
random20_true,random20 · true,random20,true,loss_total,57,1018,0.32180772834477583,0.23422210663557053,0.15404248982667923,0.5942103266716003
random20_true,random20 · true,random20,true,loss_total,58,1018,0.33218567158243745,0.2430870309472084,0.15526116490364075,0.600891423225403
random20_true,random20 · true,random20,true,loss_total,59,1018,0.3124876399625144,0.2338145226240158,0.1548479065299034,0.575646483898163
random20_true,random20 · true,random20,true,loss_total,60,1018,0.32217041451359546,0.23834911733865738,0.15339006781578063,0.5934139788150787
random20_true,random20 · true,random20,true,loss_velocity,1,1018,0.18340975186450878,0.07883965969085693,0.02078969981521368,0.4203682273626329
random20_true,random20 · true,random20,true,loss_velocity,2,1018,0.10816153800819428,0.06675185263156891,0.018689673952758314,0.2584752142429352
random20_true,random20 · true,random20,true,loss_velocity,3,1018,0.10591953738651116,0.0607200562953949,0.0185937175527215,0.276113373041153
random20_true,random20 · true,random20,true,loss_velocity,4,1018,0.10611489428777234,0.06235065124928951,0.018265073001384736,0.27257100343704227
random20_true,random20 · true,random20,true,loss_velocity,5,1018,0.10361596534379953,0.05948163568973541,0.017588048242032528,0.26685250699520113
random20_true,random20 · true,random20,true,loss_velocity,6,1018,0.11080692939035784,0.06909329071640968,0.019430395029485226,0.2710885614156726
random20_true,random20 · true,random20,true,loss_velocity,7,1018,0.10488660981163221,0.061877354979515076,0.018425407446920873,0.25112372934818306
random20_true,random20 · true,random20,true,loss_velocity,8,1018,0.10630348399473621,0.06410546600818634,0.019031298346817493,0.2641536474227906
random20_true,random20 · true,random20,true,loss_velocity,9,1018,0.10285123143654339,0.062403079122304916,0.01788607258349657,0.24888327121734638
random20_true,random20 · true,random20,true,loss_velocity,10,1018,0.10525858976781251,0.061584340408444405,0.017416865937411784,0.26728220582008366
random20_true,random20 · true,random20,true,loss_velocity,11,1018,0.10479916685923188,0.0628504566848278,0.01695129368454218,0.26590621471405035
random20_true,random20 · true,random20,true,loss_velocity,12,1018,0.10582020547133934,0.06261053308844566,0.017533499002456664,0.26198198795318617
random20_true,random20 · true,random20,true,loss_velocity,13,1018,0.1067045469606416,0.06155639328062534,0.018918874301016332,0.27138241529464735
random20_true,random20 · true,random20,true,loss_velocity,14,1018,0.10491137015738493,0.06090936250984669,0.017294049635529517,0.2803354799747467
random20_true,random20 · true,random20,true,loss_velocity,15,1018,0.10454772695364277,0.06306277960538864,0.017172995768487454,0.2732701659202577
random20_true,random20 · true,random20,true,loss_velocity,16,1018,0.10412417717821427,0.06173662468791008,0.018035616725683212,0.2704770743846893
random20_true,random20 · true,random20,true,loss_velocity,17,1018,0.10537344917187501,0.06369072943925858,0.01705957166850567,0.2514694273471833
random20_true,random20 · true,random20,true,loss_velocity,18,1018,0.10536571200031326,0.06251103803515434,0.019946426525712012,0.2710316568613053
random20_true,random20 · true,random20,true,loss_velocity,19,1018,0.10658164644508196,0.06299503520131111,0.017670851573348044,0.2782605528831484
random20_true,random20 · true,random20,true,loss_velocity,20,1018,0.10377410341128304,0.059924956411123276,0.016738395020365716,0.2770218402147297
random20_true,random20 · true,random20,true,loss_velocity,21,1018,0.1026402362411904,0.06170988455414772,0.016320794075727462,0.2619226038455964
random20_true,random20 · true,random20,true,loss_velocity,22,1018,0.10241669325445264,0.05662490241229534,0.01586568746715784,0.2671960711479187
random20_true,random20 · true,random20,true,loss_velocity,23,1018,0.10344494551887702,0.0612809844315052,0.016880874522030354,0.26725791990757003
random20_true,random20 · true,random20,true,loss_velocity,24,1018,0.10386178206125446,0.05845990404486656,0.01629060264676809,0.2626689881086351
random20_true,random20 · true,random20,true,loss_velocity,25,1018,0.10265980165521293,0.05858577601611614,0.017146430537104608,0.25636829733848576
random20_true,random20 · true,random20,true,loss_velocity,26,1018,0.10283787542892792,0.059949103742837906,0.015942694246768953,0.2536815583705905
random20_true,random20 · true,random20,true,loss_velocity,27,1018,0.10152397000046505,0.059254080057144165,0.015684974286705258,0.25931294560432455
random20_true,random20 · true,random20,true,loss_velocity,28,1018,0.1042761548252114,0.06120760925114155,0.01606889571994543,0.26693184673786174
random20_true,random20 · true,random20,true,loss_velocity,29,1018,0.10387387002789926,0.05841073580086231,0.016128307767212392,0.25908284783363356
random20_true,random20 · true,random20,true,loss_velocity,30,1018,0.101179352646313,0.056993404403328896,0.01586302202194929,0.2617249339818955
random20_true,random20 · true,random20,true,loss_velocity,31,1018,0.10425082296130754,0.058742694556713104,0.016131787933409213,0.26042597591876987
random20_true,random20 · true,random20,true,loss_velocity,32,1018,0.10375873298450118,0.057465141639113426,0.015827286429703234,0.26672576069831855
random20_true,random20 · true,random20,true,loss_velocity,33,1018,0.10600499221657116,0.06216561980545521,0.01846451684832573,0.26344408690929416
random20_true,random20 · true,random20,true,loss_velocity,34,1018,0.10633468554604045,0.06422493979334831,0.016912801191210747,0.2776449143886567
random20_true,random20 · true,random20,true,loss_velocity,35,1018,0.10542543138233736,0.06042838841676712,0.016829834878444673,0.2654668778181076
random20_true,random20 · true,random20,true,loss_velocity,36,1018,0.10247155925037599,0.06016226299107075,0.015450634993612766,0.26541140377521516
random20_true,random20 · true,random20,true,loss_velocity,37,1018,0.10058440788695223,0.05684272013604641,0.015648618713021277,0.25910612940788275
random20_true,random20 · true,random20,true,loss_velocity,38,1018,0.10234418493825466,0.057028502225875854,0.016245346888899802,0.26329830884933486
random20_true,random20 · true,random20,true,loss_velocity,39,1018,0.10258226576608867,0.05855002626776695,0.01706101354211569,0.25476280152797703
random20_true,random20 · true,random20,true,loss_velocity,40,1018,0.10490712791066964,0.06615757197141647,0.015682937949895857,0.26233929097652453
random20_true,random20 · true,random20,true,loss_velocity,41,1018,0.10256009554894813,0.062220122665166855,0.015361910685896873,0.2622372061014176
random20_true,random20 · true,random20,true,loss_velocity,42,1018,0.10199352594029364,0.057060481980443,0.014336996804922819,0.26714582145214094
random20_true,random20 · true,random20,true,loss_velocity,43,1018,0.10322977970070654,0.05619344487786293,0.014556215237826109,0.26904532313346863
random20_true,random20 · true,random20,true,loss_velocity,44,1018,0.10450826368312038,0.05946166254580021,0.017062723450362683,0.26514791250228886
random20_true,random20 · true,random20,true,loss_velocity,45,1018,0.10211483874401235,0.058168137446045876,0.016195073351264,0.26315587759017944
random20_true,random20 · true,random20,true,loss_velocity,46,1018,0.10275846481605018,0.06059536337852478,0.015888651087880134,0.24688280522823342
random20_true,random20 · true,random20,true,loss_velocity,47,1018,0.10363246649636362,0.05737748183310032,0.015503489691764117,0.2705609649419785
random20_true,random20 · true,random20,true,loss_velocity,48,1018,0.10325537803779541,0.060032181441783905,0.01565251164138317,0.26427794992923753
random20_true,random20 · true,random20,true,loss_velocity,49,1018,0.10478068250762061,0.06218620762228966,0.014865368138998747,0.2559349954128266
random20_true,random20 · true,random20,true,loss_velocity,50,1018,0.10501515629556311,0.05852675065398216,0.014744690246880054,0.2753417402505875
random20_true,random20 · true,random20,true,loss_velocity,51,1018,0.10376721593788743,0.05984444357454777,0.016408655419945718,0.2735135525465016
random20_true,random20 · true,random20,true,loss_velocity,52,1018,0.1011243419356238,0.05830499157309532,0.015483330842107535,0.257640314102173
random20_true,random20 · true,random20,true,loss_velocity,53,1018,0.10430305544944518,0.06051195226609707,0.016941340267658235,0.27073753774166115
random20_true,random20 · true,random20,true,loss_velocity,54,1018,0.1021764956292109,0.059748854488134384,0.01556125283241272,0.26832135915756233
random20_true,random20 · true,random20,true,loss_velocity,55,1018,0.10343593275867502,0.06231897138059139,0.016196425817906857,0.2682988613843918
random20_true,random20 · true,random20,true,loss_velocity,56,1018,0.1011014351031646,0.06005675531923771,0.014487265050411225,0.25766990780830384
random20_true,random20 · true,random20,true,loss_velocity,57,1018,0.10325152509020594,0.058191072195768356,0.01562740858644247,0.26413128972053557
random20_true,random20 · true,random20,true,loss_velocity,58,1018,0.10450842754603391,0.06027233600616455,0.017240457609295847,0.2773699939250947
random20_true,random20 · true,random20,true,loss_velocity,59,1018,0.09946885054932417,0.05710376426577568,0.01656161993741989,0.2536802411079407
random20_true,random20 · true,random20,true,loss_velocity,60,1018,0.09924743356172193,0.05891927145421505,0.013173400983214378,0.25905493497848525
random20_true,random20 · true,random20,true,loss_dynamics_displacement,1,1018,0.0962258754414735,0.03342575952410698,0.007064539007842541,0.23292607814073585
random20_true,random20 · true,random20,true,loss_dynamics_displacement,2,1018,0.05427100181143661,0.02689338568598032,0.0063723450060933825,0.1476426362991333
random20_true,random20 · true,random20,true,loss_dynamics_displacement,3,1018,0.05324102644026389,0.025255044922232628,0.006044879322871566,0.14905710965394978
random20_true,random20 · true,random20,true,loss_dynamics_displacement,4,1018,0.05357724235817142,0.025477097369730473,0.005981023702770471,0.15204712152481079
random20_true,random20 · true,random20,true,loss_dynamics_displacement,5,1018,0.05151624404371845,0.024357199668884277,0.006187312072142959,0.1481778711080551
random20_true,random20 · true,random20,true,loss_dynamics_displacement,6,1018,0.05587015198250914,0.029262161813676357,0.006424688268452883,0.14942604154348374
random20_true,random20 · true,random20,true,loss_dynamics_displacement,7,1018,0.0524829389027243,0.02632024884223938,0.006877233181148768,0.1463736444711686
random20_true,random20 · true,random20,true,loss_dynamics_displacement,8,1018,0.05364932927977951,0.02681985031813383,0.006246339250355959,0.14856579005718235
random20_true,random20 · true,random20,true,loss_dynamics_displacement,9,1018,0.05176763760403059,0.025901599787175655,0.006160788657143712,0.14234979450702667
random20_true,random20 · true,random20,true,loss_dynamics_displacement,10,1018,0.05336201101715799,0.02653036080300808,0.005835390649735928,0.15110766589641572
random20_true,random20 · true,random20,true,loss_dynamics_displacement,11,1018,0.05321372583322547,0.026405679062008858,0.005553592229261994,0.14789830297231676
random20_true,random20 · true,random20,true,loss_dynamics_displacement,12,1018,0.05365293650887449,0.02579931914806366,0.005691270669922232,0.15195640474557884
random20_true,random20 · true,random20,true,loss_dynamics_displacement,13,1018,0.053932411843189906,0.026537224650382996,0.006590843293815852,0.14926592111587525
random20_true,random20 · true,random20,true,loss_dynamics_displacement,14,1018,0.05318897424915518,0.02590806595981121,0.006319406442344189,0.14762039780616762
random20_true,random20 · true,random20,true,loss_dynamics_displacement,15,1018,0.05332741715110727,0.025561426766216755,0.005407886300235987,0.14967046827077868
random20_true,random20 · true,random20,true,loss_dynamics_displacement,16,1018,0.05239336333953005,0.02536998875439167,0.006042992230504751,0.14802903980016713
random20_true,random20 · true,random20,true,loss_dynamics_displacement,17,1018,0.05308072459858829,0.027941362001001835,0.0057285512331873185,0.14587022662162782
random20_true,random20 · true,random20,true,loss_dynamics_displacement,18,1018,0.05331117624528102,0.026582698337733746,0.0062030783854424955,0.15070343464612967
random20_true,random20 · true,random20,true,loss_dynamics_displacement,19,1018,0.05337936781661966,0.02588781714439392,0.00568147785961628,0.14883353114128117
random20_true,random20 · true,random20,true,loss_dynamics_displacement,20,1018,0.051562424147046905,0.024061303585767746,0.0061397840268909935,0.1501857697963715
random20_true,random20 · true,random20,true,loss_dynamics_displacement,21,1018,0.05149988986175299,0.025121327489614487,0.005506879091262818,0.14536888897418976
random20_true,random20 · true,random20,true,loss_dynamics_displacement,22,1018,0.05167317612214226,0.025232127867639065,0.005791763868182898,0.1486805409193039
random20_true,random20 · true,random20,true,loss_dynamics_displacement,23,1018,0.0528277732811096,0.024810466915369034,0.005514833144843578,0.14813035279512407
random20_true,random20 · true,random20,true,loss_dynamics_displacement,24,1018,0.05254271033955079,0.02394716814160347,0.0053476525470614435,0.14905606061220175
random20_true,random20 · true,random20,true,loss_dynamics_displacement,25,1018,0.051521021826558676,0.023537395521998405,0.0057259552180767065,0.14209582954645164
random20_true,random20 · true,random20,true,loss_dynamics_displacement,26,1018,0.05188369079747316,0.025477307848632336,0.005339957308024168,0.143911013007164
random20_true,random20 · true,random20,true,loss_dynamics_displacement,27,1018,0.05163110855075737,0.025015312246978283,0.0052983481902629135,0.14431893378496172
random20_true,random20 · true,random20,true,loss_dynamics_displacement,28,1018,0.05284256681868274,0.025906061753630638,0.005588615173473955,0.14944539219141006
random20_true,random20 · true,random20,true,loss_dynamics_displacement,29,1018,0.052561851980874576,0.025098212994635105,0.005712626921012998,0.1444530025124551
random20_true,random20 · true,random20,true,loss_dynamics_displacement,30,1018,0.051307262557461285,0.022978732362389565,0.00518404939211905,0.1435959681868554
random20_true,random20 · true,random20,true,loss_dynamics_displacement,31,1018,0.0526897222283278,0.02377801388502121,0.005252034915611148,0.14996190816164018
random20_true,random20 · true,random20,true,loss_dynamics_displacement,32,1018,0.05259589819991888,0.023716428317129612,0.005348910763859749,0.1500362917780876
random20_true,random20 · true,random20,true,loss_dynamics_displacement,33,1018,0.0535842268944712,0.02538247499614954,0.00583457057364285,0.1453777149319649
random20_true,random20 · true,random20,true,loss_dynamics_displacement,34,1018,0.053675304605988766,0.026535055600106716,0.005153056886047125,0.14869914501905443
random20_true,random20 · true,random20,true,loss_dynamics_displacement,35,1018,0.05307942083904114,0.0249218987300992,0.005637643951922655,0.15349960625171666
random20_true,random20 · true,random20,true,loss_dynamics_displacement,36,1018,0.051560840682020916,0.025023484602570534,0.005624928325414657,0.14687952697277076
random20_true,random20 · true,random20,true,loss_dynamics_displacement,37,1018,0.05119589086289678,0.023484056815505028,0.0051356804557144645,0.1486870288848878
random20_true,random20 · true,random20,true,loss_dynamics_displacement,38,1018,0.05159510155565202,0.02362443320453167,0.005175244621932506,0.15077610760927201
random20_true,random20 · true,random20,true,loss_dynamics_displacement,39,1018,0.0516173567360794,0.02344600483775139,0.005543916765600443,0.1437067955732347
random20_true,random20 · true,random20,true,loss_dynamics_displacement,40,1018,0.053241778755526666,0.026763825677335262,0.005645678797736764,0.14421892613172543
random20_true,random20 · true,random20,true,loss_dynamics_displacement,41,1018,0.05129647471861729,0.02580408938229084,0.005293178698047995,0.138617080450058
random20_true,random20 · true,random20,true,loss_dynamics_displacement,42,1018,0.05195848015222784,0.02586106490343809,0.004859978565946221,0.14516759961843492
random20_true,random20 · true,random20,true,loss_dynamics_displacement,43,1018,0.05268958758760412,0.02357665356248617,0.005066805658861995,0.14763899147510529
random20_true,random20 · true,random20,true,loss_dynamics_displacement,44,1018,0.052847453505340564,0.024198129773139954,0.005688814027234912,0.14886931180953986
random20_true,random20 · true,random20,true,loss_dynamics_displacement,45,1018,0.05189700869227895,0.025012509897351265,0.005603563413023949,0.15012798160314567
random20_true,random20 · true,random20,true,loss_dynamics_displacement,46,1018,0.0516368628443861,0.023871642537415028,0.005367775028571486,0.14462676793336873
random20_true,random20 · true,random20,true,loss_dynamics_displacement,47,1018,0.05258413261303052,0.023880762979388237,0.005231058457866311,0.14835814088582994
random20_true,random20 · true,random20,true,loss_dynamics_displacement,48,1018,0.05219231941474214,0.024789785966277122,0.005666118301451206,0.14786989688873295
random20_true,random20 · true,random20,true,loss_dynamics_displacement,49,1018,0.053341075904257525,0.02557235211133957,0.005056610936298967,0.14537978768348694
random20_true,random20 · true,random20,true,loss_dynamics_displacement,50,1018,0.053346038555000475,0.026126444339752197,0.005453771352767945,0.14865588545799258
random20_true,random20 · true,random20,true,loss_dynamics_displacement,51,1018,0.052476202712697574,0.024240104481577873,0.00533509198576212,0.14973127990961074
random20_true,random20 · true,random20,true,loss_dynamics_displacement,52,1018,0.05145314157563527,0.023947568610310555,0.005117418710142374,0.1468710780143738
random20_true,random20 · true,random20,true,loss_dynamics_displacement,53,1018,0.05300892914761103,0.02589424792677164,0.005319557338953018,0.15187075287103655
random20_true,random20 · true,random20,true,loss_dynamics_displacement,54,1018,0.051079881896298245,0.024414123967289925,0.00532052549533546,0.14487303942441945
random20_true,random20 · true,random20,true,loss_dynamics_displacement,55,1018,0.05199045985699256,0.025303293019533157,0.005915256077423692,0.14023220390081406
random20_true,random20 · true,random20,true,loss_dynamics_displacement,56,1018,0.050826635664102046,0.02462656330317259,0.005127801652997733,0.14774186313152313
random20_true,random20 · true,random20,true,loss_dynamics_displacement,57,1018,0.05192610914543343,0.023890020325779915,0.005206295382231474,0.14944654554128653
random20_true,random20 · true,random20,true,loss_dynamics_displacement,58,1018,0.05307638277634768,0.02461988478899002,0.005790400598198175,0.1518151700496675
random20_true,random20 · true,random20,true,loss_dynamics_displacement,59,1018,0.050266081595121866,0.024719517678022385,0.005674061318859458,0.14132246375083926
random20_true,random20 · true,random20,true,loss_dynamics_displacement,60,1018,0.05065331057417124,0.024510527029633522,0.004356020269915462,0.1450466096401215
random20_true,random20 · true,random20,true,loss_center,1,1018,0.30251897959869306,0.26399339735507965,0.09675231873989106,0.572608757019043
random20_true,random20 · true,random20,true,loss_center,2,1018,0.2340204922339654,0.2042825147509575,0.07822299525141715,0.43214135169982915
random20_true,random20 · true,random20,true,loss_center,3,1018,0.21787297469426553,0.18324823677539825,0.06990424543619156,0.4172338515520096
random20_true,random20 · true,random20,true,loss_center,4,1018,0.21161547203846495,0.1777275651693344,0.06661694198846817,0.4071926116943361
random20_true,random20 · true,random20,true,loss_center,5,1018,0.18749220086964238,0.15584082156419754,0.04778001978993416,0.37640703022480015
random20_true,random20 · true,random20,true,loss_center,6,1018,0.14022523520993754,0.106341652572155,0.02381037063896656,0.2924961179494858
random20_true,random20 · true,random20,true,loss_center,7,1018,0.12346495651550342,0.08931737393140793,0.023075440898537636,0.2702674686908722
random20_true,random20 · true,random20,true,loss_center,8,1018,0.09804665870152136,0.06464548781514168,0.017736138962209224,0.21516545861959457
random20_true,random20 · true,random20,true,loss_center,9,1018,0.08628920385795179,0.054256727918982506,0.016243081912398337,0.19853237718343753
random20_true,random20 · true,random20,true,loss_center,10,1018,0.07569725576821122,0.04657157137989998,0.014865032583475112,0.17668729871511474
random20_true,random20 · true,random20,true,loss_center,11,1018,0.07167017029155566,0.043135710060596466,0.01424224404618144,0.16745071411132814
random20_true,random20 · true,random20,true,loss_center,12,1018,0.06545724241979683,0.036485617980360985,0.014460483938455582,0.16066396832466126
random20_true,random20 · true,random20,true,loss_center,13,1018,0.06672893855299925,0.038876211270689964,0.013942755479365587,0.1612126842141153
random20_true,random20 · true,random20,true,loss_center,14,1018,0.06136704757690708,0.03427553549408913,0.013640933018177748,0.1523160919547081
random20_true,random20 · true,random20,true,loss_center,15,1018,0.05642676374862201,0.03155401349067688,0.012949552480131387,0.14152549356222166
random20_true,random20 · true,random20,true,loss_center,16,1018,0.05373622843271125,0.02770126610994339,0.012576601840555668,0.13588621318340308
random20_true,random20 · true,random20,true,loss_center,17,1018,0.052925582526870116,0.032725196331739426,0.01272722203284502,0.1273274749517441
random20_true,random20 · true,random20,true,loss_center,18,1018,0.049565824690093754,0.02731037512421608,0.012159555219113827,0.12554524391889574
random20_true,random20 · true,random20,true,loss_center,19,1018,0.049945700951176744,0.027056108228862286,0.011830924078822136,0.12272818461060532
random20_true,random20 · true,random20,true,loss_center,20,1018,0.04596153871533196,0.025154635310173035,0.011423871107399463,0.1136620566248894
random20_true,random20 · true,random20,true,loss_center,21,1018,0.03547436167570179,0.01884672697633505,0.00997431194409728,0.08603235781192782
random20_true,random20 · true,random20,true,loss_center,22,1018,0.03597551865516,0.018249014392495155,0.00992989968508482,0.08546475470066071
random20_true,random20 · true,random20,true,loss_center,23,1018,0.033759078985694906,0.017627685330808163,0.009824545495212078,0.0775606729090214
random20_true,random20 · true,random20,true,loss_center,24,1018,0.03214487912405963,0.01698483247309923,0.009672717191278934,0.071043998003006
random20_true,random20 · true,random20,true,loss_center,25,1018,0.03137869106958783,0.0165941109880805,0.009868949744850397,0.07074845656752596
random20_true,random20 · true,random20,true,loss_center,26,1018,0.030413785355608392,0.01721368357539177,0.009842426329851151,0.0696177713572979
random20_true,random20 · true,random20,true,loss_center,27,1018,0.029429610236319174,0.01672046910971403,0.009481224790215492,0.06523702293634416
random20_true,random20 · true,random20,true,loss_center,28,1018,0.03079682516349454,0.016178286634385586,0.00922901015728712,0.06993105709552765
random20_true,random20 · true,random20,true,loss_center,29,1018,0.028391346500085006,0.015911229886114597,0.009447481762617827,0.05745684728026402
random20_true,random20 · true,random20,true,loss_center,30,1018,0.0311104996328394,0.01598680578172207,0.009248981159180403,0.0716516099870205
random20_true,random20 · true,random20,true,loss_center,31,1018,0.03089127920234982,0.015804074704647064,0.009390212502330542,0.06980061605572703
random20_true,random20 · true,random20,true,loss_center,32,1018,0.028316456682967252,0.015451953746378422,0.009228702075779438,0.06438947096467026
random20_true,random20 · true,random20,true,loss_center,33,1018,0.027820918377862113,0.015606775414198637,0.009399314131587743,0.05492002777755271
random20_true,random20 · true,random20,true,loss_center,34,1018,0.02854219078285755,0.01545169297605753,0.009010634198784829,0.05957899615168577
random20_true,random20 · true,random20,true,loss_center,35,1018,0.027957160137447368,0.014993139076977968,0.00922259148210287,0.06088368855416793
