run,metric,epoch,batch_count,mean,min,max,all_finite
Full,motion_v3_prior_rmse,44,1262,0.2837506455226127,0.020089920610189438,2.2096331119537354,True
Full,motion_v3_prior_rmse,45,1262,0.2940718485057212,0.03366879001259804,2.306413412094116,True
Full,motion_v3_prior_rmse,46,1262,0.29368520513908986,0.018201548606157303,2.115257740020752,True
Full,motion_v3_prior_rmse,47,1262,0.29189029239153524,0.03333866596221924,2.0808398723602295,True
Full,motion_v3_prior_rmse,48,1262,0.2866185662069501,0.02429780177772045,2.1927123069763184,True
Full,motion_v3_prior_rmse,49,1262,0.2912297286181792,0.0314059741795063,2.0561792850494385,True
Full,motion_v3_prior_rmse,50,1262,0.29071579291743543,0.022855032235383987,2.1509416103363037,True
Full,motion_v3_prior_rmse,51,1262,0.2931813436978026,0.02849718928337097,2.0211970806121826,True
Full,motion_v3_prior_rmse,52,1262,0.28671136428196153,0.03912896662950516,2.4810352325439453,True
Full,motion_v3_prior_rmse,53,1262,0.2932107390794555,0.02772114798426628,2.0179896354675293,True
Full,motion_v3_prior_rmse,54,1262,0.29236004020274864,0.025185884907841682,2.060206174850464,True
Full,motion_v3_prior_rmse,55,1262,0.2965888987470967,0.03478570282459259,2.146742105484009,True
Full,motion_v3_prior_rmse,56,1262,0.2916996021601541,0.014204655773937702,2.2531421184539795,True
Full,motion_v3_prior_rmse,57,1262,0.293232125746715,0.022384995594620705,2.4109530448913574,True
Full,motion_v3_prior_rmse,58,1262,0.2880004423252778,0.030860254541039467,2.2223706245422363,True
Full,motion_v3_prior_rmse,59,1262,0.291315297027917,0.033142779022455215,2.2294111251831055,True
Full,motion_v3_prior_rmse,60,1262,0.2908253627467647,0.026245228946208954,2.0325303077697754,True
Full,motion_v3_sigma_parallel_mean,1,1262,0.1927883156978196,0.11026592552661896,0.3611983358860016,True
Full,motion_v3_sigma_parallel_mean,2,1262,0.2235559989622958,0.10548754781484604,0.5238979458808899,True
Full,motion_v3_sigma_parallel_mean,3,1262,0.23844520838579927,0.10282931476831436,0.5838587284088135,True
Full,motion_v3_sigma_parallel_mean,4,1262,0.2429579957764708,0.10164836794137955,0.5334760546684265,True
Full,motion_v3_sigma_parallel_mean,5,1262,0.24744040331849015,0.10092824697494507,0.5654669404029846,True
Full,motion_v3_sigma_parallel_mean,6,1262,0.24827769629527385,0.11743736267089844,0.5029639601707458,True
Full,motion_v3_sigma_parallel_mean,7,1262,0.25001491667044523,0.10055088996887207,0.580498456954956,True
Full,motion_v3_sigma_parallel_mean,8,1262,0.24721713410173846,0.1009662076830864,0.5748910307884216,True
Full,motion_v3_sigma_parallel_mean,9,1262,0.24531721486082733,0.10016798228025436,0.5520002245903015,True
Full,motion_v3_sigma_parallel_mean,10,1262,0.24241125808583008,0.11868485063314438,0.5839321613311768,True
Full,motion_v3_sigma_parallel_mean,11,1262,0.24144274371243696,0.10070613026618958,0.5554163455963135,True
Full,motion_v3_sigma_parallel_mean,12,1262,0.2389834257825713,0.10006998479366302,0.5693178176879883,True
Full,motion_v3_sigma_parallel_mean,13,1262,0.23756942269281617,0.10006596148014069,0.627040684223175,True
Full,motion_v3_sigma_parallel_mean,14,1262,0.2339074260742653,0.10004634410142899,0.6684809327125549,True
Full,motion_v3_sigma_parallel_mean,15,1262,0.235002661675876,0.11495544761419296,0.538967490196228,True
Full,motion_v3_sigma_parallel_mean,16,1262,0.23413058986116891,0.10003937035799026,0.570512056350708,True
Full,motion_v3_sigma_parallel_mean,17,1262,0.23091497435787967,0.10000333189964294,0.497368186712265,True
Full,motion_v3_sigma_parallel_mean,18,1262,0.23056836065536634,0.10086138546466827,0.5715655088424683,True
Full,motion_v3_sigma_parallel_mean,19,1262,0.22748275217489472,0.100007563829422,0.5880725979804993,True
Full,motion_v3_sigma_parallel_mean,20,1262,0.2285292375413627,0.10108566284179688,0.5632737874984741,True
Full,motion_v3_sigma_parallel_mean,21,1262,0.2266044329598003,0.11265408992767334,0.4824439287185669,True
Full,motion_v3_sigma_parallel_mean,22,1262,0.22677452733560144,0.1000068262219429,0.5221014618873596,True
Full,motion_v3_sigma_parallel_mean,23,1262,0.22645666686413593,0.10001067817211151,0.505833089351654,True
Full,motion_v3_sigma_parallel_mean,24,1262,0.22593832772856848,0.11457984894514084,0.5476742386817932,True
Full,motion_v3_sigma_parallel_mean,25,1262,0.22540757021676341,0.10025862604379654,0.5069618821144104,True
Full,motion_v3_sigma_parallel_mean,26,1262,0.22416400781311627,0.1000368669629097,0.5038633346557617,True
Full,motion_v3_sigma_parallel_mean,27,1262,0.22476425658905563,0.11436551064252853,0.5600602626800537,True
Full,motion_v3_sigma_parallel_mean,28,1262,0.22539765785098453,0.11252368241548538,0.7105563879013062,True
Full,motion_v3_sigma_parallel_mean,29,1262,0.2247708415680472,0.1000005453824997,0.6026406288146973,True
Full,motion_v3_sigma_parallel_mean,30,1262,0.22409339541371576,0.10001581907272339,0.5560387969017029,True
Full,motion_v3_sigma_parallel_mean,31,1262,0.22366850004898953,0.10004580020904541,0.6466103196144104,True
Full,motion_v3_sigma_parallel_mean,32,1262,0.223098413856396,0.10000332444906235,0.49842312932014465,True
Full,motion_v3_sigma_parallel_mean,33,1262,0.2234492480235319,0.10000711679458618,0.49348074197769165,True
Full,motion_v3_sigma_parallel_mean,34,1262,0.22553316829652303,0.11420921236276627,0.5655087232589722,True
Full,motion_v3_sigma_parallel_mean,35,1262,0.224364429281319,0.10000576078891754,0.46451327204704285,True
Full,motion_v3_sigma_parallel_mean,36,1262,0.224239360771353,0.10016532987356186,0.6029117107391357,True
Full,motion_v3_sigma_parallel_mean,37,1262,0.22256814758108837,0.10016531497240067,0.5515187382698059,True
Full,motion_v3_sigma_parallel_mean,38,1262,0.22322258404005915,0.10038016736507416,0.5234259366989136,True
Full,motion_v3_sigma_parallel_mean,39,1262,0.22281884567342733,0.10000108182430267,0.5132129192352295,True
Full,motion_v3_sigma_parallel_mean,40,1262,0.22438783396962328,0.10031906515359879,0.6016224026679993,True
Full,motion_v3_sigma_parallel_mean,41,1262,0.22270746858533702,0.10004424303770065,0.6108208298683167,True
Full,motion_v3_sigma_parallel_mean,42,1262,0.22308338585821838,0.10005883127450943,0.6355457901954651,True
Full,motion_v3_sigma_parallel_mean,43,1262,0.22313626267594505,0.10001535713672638,0.5863837599754333,True
Full,motion_v3_sigma_parallel_mean,44,1262,0.22172145907384846,0.10009776800870895,0.5861526131629944,True
Full,motion_v3_sigma_parallel_mean,45,1262,0.22313909579168786,0.1137828454375267,0.5792502164840698,True
Full,motion_v3_sigma_parallel_mean,46,1262,0.22350673423563433,0.10000593215227127,0.5070371031761169,True
Full,motion_v3_sigma_parallel_mean,47,1262,0.22281680811674773,0.10004014521837234,0.6479952931404114,True
Full,motion_v3_sigma_parallel_mean,48,1262,0.22241854080236656,0.10000918805599213,0.5281112790107727,True
Full,motion_v3_sigma_parallel_mean,49,1262,0.22254667485430954,0.1124114990234375,0.5819277763366699,True
Full,motion_v3_sigma_parallel_mean,50,1262,0.22241569412562245,0.10000097006559372,0.5914314985275269,True
Full,motion_v3_sigma_parallel_mean,51,1262,0.22348091420724917,0.114738829433918,0.5388762950897217,True
Full,motion_v3_sigma_parallel_mean,52,1262,0.222936040909279,0.10002865642309189,0.5717687010765076,True
Full,motion_v3_sigma_parallel_mean,53,1262,0.22397845810524258,0.10258893668651581,0.7015256881713867,True
Full,motion_v3_sigma_parallel_mean,54,1262,0.22297369366402484,0.10001639276742935,0.5809888243675232,True
Full,motion_v3_sigma_parallel_mean,55,1262,0.22350326672833998,0.10332605987787247,0.5105247497558594,True
Full,motion_v3_sigma_parallel_mean,56,1262,0.22191082973700318,0.10006216913461685,0.5579162836074829,True
Full,motion_v3_sigma_parallel_mean,57,1262,0.22310828343151867,0.1000034511089325,0.5519980788230896,True
Full,motion_v3_sigma_parallel_mean,58,1262,0.22178874235074797,0.11320003867149353,0.5321734547615051,True
Full,motion_v3_sigma_parallel_mean,59,1262,0.2227349473656452,0.100189708173275,0.6061431765556335,True
Full,motion_v3_sigma_parallel_mean,60,1262,0.22229375682546862,0.11396902054548264,0.4956933557987213,True
Full,motion_v3_sigma_perpendicular_mean,1,1262,0.1528201394326241,0.10544395446777344,0.22462134063243866,True
Full,motion_v3_sigma_perpendicular_mean,2,1262,0.15648622678595753,0.10198250412940979,0.2845582067966461,True
Full,motion_v3_sigma_perpendicular_mean,3,1262,0.15770464576485607,0.10145658254623413,0.286908894777298,True
Full,motion_v3_sigma_perpendicular_mean,4,1262,0.15714865435274958,0.10064201802015305,0.2765575647354126,True
Full,motion_v3_sigma_perpendicular_mean,5,1262,0.15486663482528293,0.10065333545207977,0.2710157334804535,True
Full,motion_v3_sigma_perpendicular_mean,6,1262,0.1509545444733745,0.1056390330195427,0.25309112668037415,True
Full,motion_v3_sigma_perpendicular_mean,7,1262,0.14758813800954404,0.1001860573887825,0.278194785118103,True
Full,motion_v3_sigma_perpendicular_mean,8,1262,0.14059838638441688,0.10026475787162781,0.2685232162475586,True
Full,motion_v3_sigma_perpendicular_mean,9,1262,0.1377746321603349,0.1000177338719368,0.2549123764038086,True
Full,motion_v3_sigma_perpendicular_mean,10,1262,0.13430921533240947,0.10386896133422852,0.2766323387622833,True
Full,motion_v3_sigma_perpendicular_mean,11,1262,0.13240783712376505,0.10015026479959488,0.25492551922798157,True
Full,motion_v3_sigma_perpendicular_mean,12,1262,0.13149445629700807,0.1000140830874443,0.252232164144516,True
Full,motion_v3_sigma_perpendicular_mean,13,1262,0.12863824537198063,0.10001377761363983,0.268327534198761,True
Full,motion_v3_sigma_perpendicular_mean,14,1262,0.12690757629468966,0.1000073179602623,0.3372352123260498,True
Full,motion_v3_sigma_perpendicular_mean,15,1262,0.12668753064070754,0.10092198103666306,0.2785763740539551,True
Full,motion_v3_sigma_perpendicular_mean,16,1262,0.12478417844737388,0.10000783205032349,0.2798561751842499,True
Full,motion_v3_sigma_perpendicular_mean,17,1262,0.12518381777259324,0.10000276565551758,0.25932344794273376,True
Full,motion_v3_sigma_perpendicular_mean,18,1262,0.12429622591439216,0.10003287345170975,0.27092409133911133,True
Full,motion_v3_sigma_perpendicular_mean,19,1262,0.1244608611340757,0.1000075414776802,0.2873435318470001,True
Full,motion_v3_sigma_perpendicular_mean,20,1262,0.124669104826337,0.10005603730678558,0.27756619453430176,True
Full,motion_v3_sigma_perpendicular_mean,21,1262,0.12277190562001121,0.10139606148004532,0.25891855359077454,True
Full,motion_v3_sigma_perpendicular_mean,22,1262,0.12337785494025272,0.10000482201576233,0.27053412795066833,True
Full,motion_v3_sigma_perpendicular_mean,23,1262,0.12335389651795008,0.10001067817211151,0.2658519446849823,True
Full,motion_v3_sigma_perpendicular_mean,24,1262,0.1240084739357658,0.10137397795915604,0.27464759349823,True
Full,motion_v3_sigma_perpendicular_mean,25,1262,0.12321604019039785,0.10002942383289337,0.26862725615501404,True
Full,motion_v3_sigma_perpendicular_mean,26,1262,0.12327977137052691,0.10000411421060562,0.2669556438922882,True
Full,motion_v3_sigma_perpendicular_mean,27,1262,0.12317645928206988,0.10081149637699127,0.2915765345096588,True
Full,motion_v3_sigma_perpendicular_mean,28,1262,0.12388318322492665,0.10083767771720886,0.32722002267837524,True
Full,motion_v3_sigma_perpendicular_mean,29,1262,0.12341963325032342,0.10000050067901611,0.2686232328414917,True
Full,motion_v3_sigma_perpendicular_mean,30,1262,0.12288751016871298,0.10000675916671753,0.2860143482685089,True
Full,motion_v3_sigma_perpendicular_mean,31,1262,0.12325119789801951,0.10001174360513687,0.3019905984401703,True
Full,motion_v3_sigma_perpendicular_mean,32,1262,0.12300112236013692,0.1000019907951355,0.26227107644081116,True
Full,motion_v3_sigma_perpendicular_mean,33,1262,0.1236444718474537,0.10000711679458618,0.2735831141471863,True
Full,motion_v3_sigma_perpendicular_mean,34,1262,0.12396676018361812,0.10122515261173248,0.2750684320926666,True
Full,motion_v3_sigma_perpendicular_mean,35,1262,0.12374059968109932,0.10000405460596085,0.2537568509578705,True
Full,motion_v3_sigma_perpendicular_mean,36,1262,0.12392848925502667,0.100077785551548,0.3249407410621643,True
Full,motion_v3_sigma_perpendicular_mean,37,1262,0.12334438026093077,0.10002201050519943,0.2642901837825775,True
Full,motion_v3_sigma_perpendicular_mean,38,1262,0.1228904280038152,0.10011260956525803,0.2707306742668152,True
Full,motion_v3_sigma_perpendicular_mean,39,1262,0.12283514860999754,0.10000108927488327,0.2594042122364044,True
Full,motion_v3_sigma_perpendicular_mean,40,1262,0.1238874941710058,0.1000213697552681,0.2913437485694885,True
Full,motion_v3_sigma_perpendicular_mean,41,1262,0.12300090918615579,0.10001283884048462,0.2887779176235199,True
Full,motion_v3_sigma_perpendicular_mean,42,1262,0.12343831070464122,0.10002033412456512,0.3375867009162903,True
Full,motion_v3_sigma_perpendicular_mean,43,1262,0.12307636553743373,0.10001454502344131,0.31273943185806274,True
Full,motion_v3_sigma_perpendicular_mean,44,1262,0.12266914649806007,0.1000102162361145,0.3047102987766266,True
Full,motion_v3_sigma_perpendicular_mean,45,1262,0.12320570234451354,0.10189064592123032,0.2861435115337372,True
Full,motion_v3_sigma_perpendicular_mean,46,1262,0.12335682157928894,0.10000584274530411,0.2722984254360199,True
Full,motion_v3_sigma_perpendicular_mean,47,1262,0.1229573648936586,0.10002610832452774,0.299154669046402,True
Full,motion_v3_sigma_perpendicular_mean,48,1262,0.12286265466580679,0.10000138729810715,0.2709665596485138,True
Full,motion_v3_sigma_perpendicular_mean,49,1262,0.12292203877457726,0.1002587229013443,0.32081541419029236,True
Full,motion_v3_sigma_perpendicular_mean,50,1262,0.12328618785540578,0.10000094771385193,0.31191495060920715,True
Full,motion_v3_sigma_perpendicular_mean,51,1262,0.12330034359250507,0.10146047919988632,0.2968767583370209,True
Full,motion_v3_sigma_perpendicular_mean,52,1262,0.12300479635832427,0.10000374168157578,0.2722533047199249,True
Full,motion_v3_sigma_perpendicular_mean,53,1262,0.12364794436116038,0.10009122639894485,0.3436596095561981,True
Full,motion_v3_sigma_perpendicular_mean,54,1262,0.12314067789236831,0.10000601410865784,0.28433048725128174,True
Full,motion_v3_sigma_perpendicular_mean,55,1262,0.12349893469747197,0.10048320144414902,0.27436643838882446,True
Full,motion_v3_sigma_perpendicular_mean,56,1262,0.12316961178523614,0.10000698268413544,0.28783270716667175,True
Full,motion_v3_sigma_perpendicular_mean,57,1262,0.12333314909515593,0.1000034436583519,0.30208444595336914,True
Full,motion_v3_sigma_perpendicular_mean,58,1262,0.1229289116458923,0.101242296397686,0.2750089764595032,True
Full,motion_v3_sigma_perpendicular_mean,59,1262,0.12289162583519275,0.10001709312200546,0.3181115686893463,True
Full,motion_v3_sigma_perpendicular_mean,60,1262,0.12298119695718428,0.10091887414455414,0.26606589555740356,True
Full,search_has_usable_points_mean,1,1262,0.8292888272583201,0.4375,1.0,True
Full,search_has_usable_points_mean,2,1262,0.8262183042789224,0.5,1.0,True
Full,search_has_usable_points_mean,3,1262,0.8278526148969889,0.5,1.0,True
Full,search_has_usable_points_mean,4,1262,0.8258716323296355,0.5,1.0,True
Full,search_has_usable_points_mean,5,1262,0.8274564183835182,0.5,1.0,True
Full,search_has_usable_points_mean,6,1262,0.8287935816164818,0.5,1.0,True
Full,search_has_usable_points_mean,7,1262,0.8302793185419969,0.3125,1.0,True
Full,search_has_usable_points_mean,8,1262,0.8257725832012678,0.4375,1.0,True
Full,search_has_usable_points_mean,9,1262,0.8279021394611727,0.5,1.0,True
Full,search_has_usable_points_mean,10,1262,0.8281002377179081,0.5,1.0,True
Full,search_has_usable_points_mean,11,1262,0.8286945324881141,0.5,1.0,True
Full,search_has_usable_points_mean,12,1262,0.8268125990491284,0.5,1.0,True
Full,search_has_usable_points_mean,13,1262,0.8280507131537242,0.5,1.0,True
Full,search_has_usable_points_mean,14,1262,0.8279021394611727,0.4375,1.0,True
Full,search_has_usable_points_mean,15,1262,0.830526941362916,0.4375,1.0,True
Full,search_has_usable_points_mean,16,1262,0.8300316957210776,0.5,1.0,True
Full,search_has_usable_points_mean,17,1262,0.8299821711568938,0.5,1.0,True
Full,search_has_usable_points_mean,18,1262,0.8268125990491284,0.5,1.0,True
Full,search_has_usable_points_mean,19,1262,0.8268125990491284,0.4375,1.0,True
Full,search_has_usable_points_mean,20,1262,0.8263668779714739,0.5,1.0,True
Full,search_has_usable_points_mean,21,1262,0.8268621236133122,0.375,1.0,True
Full,search_has_usable_points_mean,22,1262,0.8262183042789224,0.5,1.0,True
Full,search_has_usable_points_mean,23,1262,0.8261192551505546,0.4375,1.0,True
Full,search_has_usable_points_mean,24,1262,0.8279516640253566,0.4375,1.0,True
Full,search_has_usable_points_mean,25,1262,0.8282983359746434,0.4375,1.0,True
Full,search_has_usable_points_mean,26,1262,0.8279021394611727,0.375,1.0,True
Full,search_has_usable_points_mean,27,1262,0.8282488114104596,0.4375,1.0,True
Full,search_has_usable_points_mean,28,1262,0.8265649762282092,0.5,1.0,True
Full,search_has_usable_points_mean,29,1262,0.8285954833597464,0.4375,1.0,True
Full,search_has_usable_points_mean,30,1262,0.8271592709984152,0.5,1.0,True
Full,search_has_usable_points_mean,31,1262,0.8275554675118859,0.4375,1.0,True
Full,search_has_usable_points_mean,32,1262,0.8265154516640254,0.5,1.0,True
Full,search_has_usable_points_mean,33,1262,0.8275059429477021,0.375,1.0,True
Full,search_has_usable_points_mean,34,1262,0.8265649762282092,0.5,1.0,True
Full,search_has_usable_points_mean,35,1262,0.8264164025356577,0.5,1.0,True
Full,search_has_usable_points_mean,36,1262,0.8262678288431062,0.5,1.0,True
Full,search_has_usable_points_mean,37,1262,0.8290412044374009,0.5,1.0,True
Full,search_has_usable_points_mean,38,1262,0.8272087955625991,0.5625,1.0,True
Full,search_has_usable_points_mean,39,1262,0.8261687797147385,0.4375,1.0,True
Full,search_has_usable_points_mean,40,1262,0.8292393026941363,0.5,1.0,True
Full,search_has_usable_points_mean,41,1262,0.8276049920760697,0.375,1.0,True
Full,search_has_usable_points_mean,42,1262,0.8272087955625991,0.5,1.0,True
Full,search_has_usable_points_mean,43,1262,0.8270106973058637,0.4375,1.0,True
Full,search_has_usable_points_mean,44,1262,0.825723058637084,0.5,1.0,True
Full,search_has_usable_points_mean,45,1262,0.8266640253565769,0.5,1.0,True
Full,search_has_usable_points_mean,46,1262,0.8280011885895404,0.4375,1.0,True
Full,search_has_usable_points_mean,47,1262,0.8288431061806656,0.4375,1.0,True
Full,search_has_usable_points_mean,48,1262,0.8281002377179081,0.5,1.0,True
Full,search_has_usable_points_mean,49,1262,0.8289421553090333,0.5,1.0,True
Full,search_has_usable_points_mean,50,1262,0.8284964342313788,0.4375,1.0,True
Full,search_has_usable_points_mean,51,1262,0.8276049920760697,0.4375,1.0,True
Full,search_has_usable_points_mean,52,1262,0.8288431061806656,0.5,1.0,True
Full,search_has_usable_points_mean,53,1262,0.8265154516640254,0.4375,1.0,True
Full,search_has_usable_points_mean,54,1262,0.8287440570522979,0.375,1.0,True
Full,search_has_usable_points_mean,55,1262,0.8271097464342314,0.4375,1.0,True
Full,search_has_usable_points_mean,56,1262,0.8280011885895404,0.4375,1.0,True
Full,search_has_usable_points_mean,57,1262,0.8273573692551506,0.5,1.0,True
Full,search_has_usable_points_mean,58,1262,0.8269116481774961,0.3125,1.0,True
Full,search_has_usable_points_mean,59,1262,0.8293878763866878,0.5,1.0,True
Full,search_has_usable_points_mean,60,1262,0.8271097464342314,0.5,1.0,True
Full,trajectory_search_valid_mean,1,1262,0.25921156893819336,0.0,0.8125,True
Full,trajectory_search_valid_mean,2,1262,0.2549029318541997,0.0,0.625,True
Full,trajectory_search_valid_mean,3,1262,0.25797345483359746,0.0,0.625,True
Full,trajectory_search_valid_mean,4,1262,0.2566362916006339,0.0,0.625,True
Full,trajectory_search_valid_mean,5,1262,0.25539817749603805,0.0,0.625,True
Full,trajectory_search_valid_mean,6,1262,0.2557448494453249,0.0,0.6875,True
Full,trajectory_search_valid_mean,7,1262,0.25782488114104596,0.0,0.75,True
Full,trajectory_search_valid_mean,8,1262,0.2558934231378764,0.0,0.625,True
Full,trajectory_search_valid_mean,9,1262,0.25921156893819336,0.0,0.625,True
Full,trajectory_search_valid_mean,10,1262,0.2560419968304279,0.0,0.625,True
Full,trajectory_search_valid_mean,11,1262,0.25643819334389856,0.0,0.625,True
Full,trajectory_search_valid_mean,12,1262,0.25767630744849446,0.0,0.625,True
Full,trajectory_search_valid_mean,13,1262,0.26084587955625993,0.0,0.75,True
Full,trajectory_search_valid_mean,14,1262,0.2575772583201268,0.0,0.6875,True
Full,trajectory_search_valid_mean,15,1262,0.25782488114104596,0.0,0.625,True
Full,trajectory_search_valid_mean,16,1262,0.2566858161648177,0.0,0.625,True
Full,trajectory_search_valid_mean,17,1262,0.2568343898573692,0.0,0.75,True
Full,trajectory_search_valid_mean,18,1262,0.2566858161648177,0.0,0.625,True
Full,trajectory_search_valid_mean,19,1262,0.25866679873217113,0.0,0.6875,True
Full,trajectory_search_valid_mean,20,1262,0.25708201267828845,0.0,0.6875,True
Full,trajectory_search_valid_mean,21,1262,0.2573296354992076,0.0,0.5625,True
Full,trajectory_search_valid_mean,22,1262,0.2549029318541997,0.0,0.625,True
Full,trajectory_search_valid_mean,23,1262,0.25495245641838354,0.0,0.625,True
Full,trajectory_search_valid_mean,24,1262,0.2580229793977813,0.0,0.75,True
Full,trajectory_search_valid_mean,25,1262,0.25693343898573695,0.0,0.625,True
Full,trajectory_search_valid_mean,26,1262,0.2558934231378764,0.0,0.625,True
Full,trajectory_search_valid_mean,27,1262,0.25614104595879555,0.0,0.625,True
Full,trajectory_search_valid_mean,28,1262,0.2559429477020602,0.0,0.625,True
Full,trajectory_search_valid_mean,29,1262,0.25866679873217113,0.0,0.625,True
Full,trajectory_search_valid_mean,30,1262,0.2587658478605388,0.0,0.6875,True
Full,trajectory_search_valid_mean,31,1262,0.25584389857369255,0.0,0.625,True
Full,trajectory_search_valid_mean,32,1262,0.2561905705229794,0.0,0.6875,True
Full,trajectory_search_valid_mean,33,1262,0.2571315372424723,0.0,0.6875,True
Full,trajectory_search_valid_mean,34,1262,0.2573296354992076,0.0,0.625,True
Full,trajectory_search_valid_mean,35,1262,0.2571810618066561,0.0,0.625,True
Full,trajectory_search_valid_mean,36,1262,0.25312004754358164,0.0,0.625,True
Full,trajectory_search_valid_mean,37,1262,0.2571810618066561,0.0,0.625,True
Full,trajectory_search_valid_mean,38,1262,0.2583201267828843,0.0,0.625,True
Full,trajectory_search_valid_mean,39,1262,0.2580229793977813,0.0,0.625,True
Full,trajectory_search_valid_mean,40,1262,0.25841917591125196,0.0,0.625,True
Full,trajectory_search_valid_mean,41,1262,0.2551505546751189,0.0,0.625,True
Full,trajectory_search_valid_mean,42,1262,0.2557448494453249,0.0,0.6875,True
Full,trajectory_search_valid_mean,43,1262,0.2578744057052298,0.0,0.75,True
Full,trajectory_search_valid_mean,44,1262,0.2544076862123613,0.0,0.625,True
Full,trajectory_search_valid_mean,45,1262,0.2566362916006339,0.0,0.625,True
Full,trajectory_search_valid_mean,46,1262,0.2580229793977813,0.0,0.6875,True
Full,trajectory_search_valid_mean,47,1262,0.25723058637083995,0.0,0.625,True
Full,trajectory_search_valid_mean,48,1262,0.25980586370839936,0.0,0.6875,True
Full,trajectory_search_valid_mean,49,1262,0.2575772583201268,0.0,0.625,True
Full,trajectory_search_valid_mean,50,1262,0.2559429477020602,0.0,0.625,True
Full,trajectory_search_valid_mean,51,1262,0.2568343898573692,0.0,0.625,True
Full,trajectory_search_valid_mean,52,1262,0.25767630744849446,0.0,0.6875,True
Full,trajectory_search_valid_mean,53,1262,0.25822107765451663,0.0,0.625,True
Full,trajectory_search_valid_mean,54,1262,0.2575772583201268,0.0,0.625,True
Full,trajectory_search_valid_mean,55,1262,0.25737916006339145,0.0,0.625,True
Full,trajectory_search_valid_mean,56,1262,0.2568343898573692,0.0,0.625,True
Full,trajectory_search_valid_mean,57,1262,0.25812202852614896,0.0,0.625,True
Full,trajectory_search_valid_mean,58,1262,0.2568343898573692,0.0,0.6875,True
Full,trajectory_search_valid_mean,59,1262,0.26119255150554677,0.0,0.625,True
Full,trajectory_search_valid_mean,60,1262,0.25856774960380347,0.0,0.6875,True
-B1,ct_candidate_valid_rate,1,1262,0.8405309033280507,0.4375,1.0,True
-B1,ct_candidate_valid_rate,2,1262,0.8375099049128367,0.5,1.0,True
-B1,ct_candidate_valid_rate,3,1262,0.8392927892234548,0.5,1.0,True
-B1,ct_candidate_valid_rate,4,1262,0.8376089540412044,0.5,1.0,True
-B1,ct_candidate_valid_rate,5,1262,0.839243264659271,0.5,1.0,True
-B1,ct_candidate_valid_rate,6,1262,0.8399861331220285,0.5,1.0,True
-B1,ct_candidate_valid_rate,7,1262,0.841323296354992,0.375,1.0,True
-B1,ct_candidate_valid_rate,8,1262,0.8373613312202852,0.4375,1.0,True
-B1,ct_candidate_valid_rate,9,1262,0.8385499207606973,0.5,1.0,True
-B1,ct_candidate_valid_rate,10,1262,0.8385499207606973,0.5,1.0,True
-B1,ct_candidate_valid_rate,11,1262,0.8402337559429477,0.5,1.0,True
-B1,ct_candidate_valid_rate,12,1262,0.8384013470681458,0.5,1.0,True
-B1,ct_candidate_valid_rate,13,1262,0.839243264659271,0.5,1.0,True
-B1,ct_candidate_valid_rate,14,1262,0.8391937400950872,0.4375,1.0,True
-B1,ct_candidate_valid_rate,15,1262,0.841323296354992,0.5,1.0,True
-B1,ct_candidate_valid_rate,16,1262,0.8407785261489699,0.5,1.0,True
-B1,ct_candidate_valid_rate,17,1262,0.8414223454833597,0.5,1.0,True
-B1,ct_candidate_valid_rate,18,1262,0.837410855784469,0.5,1.0,True
-B1,ct_candidate_valid_rate,19,1262,0.8382527733755943,0.5,1.0,True
-B1,ct_candidate_valid_rate,20,1262,0.8369156101426307,0.5,1.0,True
-B1,ct_candidate_valid_rate,21,1262,0.8385003961965135,0.4375,1.0,True
-B1,ct_candidate_valid_rate,22,1262,0.8375099049128367,0.5,1.0,True
-B1,ct_candidate_valid_rate,23,1262,0.8377080031695721,0.4375,1.0,True
-B1,ct_candidate_valid_rate,24,1262,0.8393918383518225,0.4375,1.0,True
-B1,ct_candidate_valid_rate,25,1262,0.8399366085578447,0.4375,1.0,True
-B1,ct_candidate_valid_rate,26,1262,0.8389956418383518,0.375,1.0,True
-B1,ct_candidate_valid_rate,27,1262,0.8399861331220285,0.4375,1.0,True
-B1,ct_candidate_valid_rate,28,1262,0.8384013470681458,0.5,1.0,True
-B1,ct_candidate_valid_rate,29,1262,0.839837559429477,0.4375,1.0,True
-B1,ct_candidate_valid_rate,30,1262,0.8385499207606973,0.5,1.0,True
-B1,ct_candidate_valid_rate,31,1262,0.8390946909667195,0.5,1.0,True
-B1,ct_candidate_valid_rate,32,1262,0.8378565768621236,0.5,1.0,True
-B1,ct_candidate_valid_rate,33,1262,0.8385003961965135,0.375,1.0,True
-B1,ct_candidate_valid_rate,34,1262,0.8371632329635499,0.5625,1.0,True
-B1,ct_candidate_valid_rate,35,1262,0.8385994453248812,0.5,1.0,True
-B1,ct_candidate_valid_rate,36,1262,0.838054675118859,0.5,1.0,True
-B1,ct_candidate_valid_rate,37,1262,0.8397385103011094,0.5,1.0,True
-B1,ct_candidate_valid_rate,38,1262,0.8381041996830428,0.5625,1.0,True
-B1,ct_candidate_valid_rate,39,1262,0.837410855784469,0.4375,1.0,True
-B1,ct_candidate_valid_rate,40,1262,0.8406794770206022,0.5625,1.0,True
-B1,ct_candidate_valid_rate,41,1262,0.8385003961965135,0.375,1.0,True
-B1,ct_candidate_valid_rate,42,1262,0.8381041996830428,0.5,1.0,True
-B1,ct_candidate_valid_rate,43,1262,0.8380051505546752,0.4375,1.0,True
