run_id,run_label,epoch,batch_points,loss_mean,loss_median,loss_p10,loss_p90
R1,R1 A1-init M2,1,1262,0.33559168921857363,0.24713672697544098,0.16125688552856446,0.5982461035251618
R1,R1 A1-init M2,2,1262,0.32840692486891465,0.24642987549304962,0.16211647093296053,0.6028294146060946
R1,R1 A1-init M2,3,1262,0.3221742442370689,0.23589693009853363,0.1533218204975128,0.5863094210624695
R1,R1 A1-init M2,4,1262,0.32598179455391957,0.23883215337991714,0.15681142508983612,0.5741808354854584
R1,R1 A1-init M2,5,1262,0.31228963499992096,0.22856752574443817,0.14731674641370773,0.5738837599754334
R1,R1 A1-init M2,6,1262,0.32002760097384453,0.23460431396961212,0.1484600067138672,0.5948504447937016
R1,R1 A1-init M2,7,1262,0.2868118545072959,0.21595825254917145,0.14051870554685592,0.5442230165004733
R1,R1 A1-init M2,8,1262,0.2973953533545727,0.2157425358891487,0.14122605621814727,0.5469241440296173
R1,R1 A1-init M2,9,1262,0.27466503775747947,0.19305452704429626,0.1307789772748947,0.5273676276206971
R1,R1 A1-init M2,10,1262,0.2644996744434448,0.19034162163734436,0.1291384741663933,0.5134671866893769
R1,R1 A1-init M2,11,1262,0.26460193649595587,0.19091787934303284,0.12842520028352739,0.5057902693748475
R1,R1 A1-init M2,12,1262,0.259413053678635,0.18737796694040298,0.1253652125597,0.49111719429492956
R1,R1 A1-init M2,13,1262,0.26317515922046125,0.17931334674358368,0.12096578031778335,0.5011205017566681
R1,R1 A1-init M2,14,1262,0.25027392056612696,0.18084926903247833,0.12194517776370048,0.4861629635095596
R1,R1 A1-init M2,15,1262,0.2522444066173868,0.18024029582738876,0.11953435465693474,0.49845523834228544
R1,R1 A1-init M2,16,1262,0.24316751978193335,0.17499347776174545,0.11829819679260255,0.48176152408123024
R1,R1 A1-init M2,17,1262,0.23859366837729554,0.167092464864254,0.1160464607179165,0.46332965195178993
R1,R1 A1-init M2,18,1262,0.2270372009905507,0.16429521888494492,0.11059715673327446,0.42216278314590494
R1,R1 A1-init M2,19,1262,0.22631210591142226,0.16178898513317108,0.11030532717704773,0.42344916760921497
R1,R1 A1-init M2,20,1262,0.22280759978950873,0.15800447016954422,0.10977256894111634,0.39789767861366276
R1,R1 A1-init M2,21,1262,0.19475325674597888,0.13268575072288513,0.09379692003130913,0.35187478363513947
R1,R1 A1-init M2,22,1262,0.17984621693777206,0.12432008236646652,0.08777212053537368,0.2990003347396854
R1,R1 A1-init M2,23,1262,0.17577731543812433,0.12105808779597282,0.08809560537338257,0.27985472381114973
R1,R1 A1-init M2,24,1262,0.17166197286083373,0.11866458877921104,0.0851348765194416,0.25624010264873515
R1,R1 A1-init M2,25,1262,0.1656390018200298,0.1183248981833458,0.08618462756276131,0.24898757934570362
R1,R1 A1-init M2,26,1262,0.16343226182538714,0.11683206632733345,0.08349505215883256,0.24832406342029578
R1,R1 A1-init M2,27,1262,0.16144197735870508,0.11544428765773773,0.08358907401561737,0.23107548356056218
R1,R1 A1-init M2,28,1262,0.16739151238356076,0.11531267315149307,0.08280963674187661,0.2569444686174405
R1,R1 A1-init M2,29,1262,0.16428014895511223,0.1139204204082489,0.08166586384177207,0.26480158269405374
R1,R1 A1-init M2,30,1262,0.1639719119623138,0.11242184415459633,0.07990149408578873,0.276952180266381
R1,R1 A1-init M2,31,1262,0.16057349609804417,0.11208492517471313,0.07978370636701584,0.24957767426967636
R1,R1 A1-init M2,32,1262,0.15800535382198172,0.10939503833651543,0.07946797087788582,0.2543194234371188
R1,R1 A1-init M2,33,1262,0.16351508699274855,0.11018048599362373,0.07965357229113579,0.25740328133106233
R1,R1 A1-init M2,34,1262,0.16070570558510283,0.10966154560446739,0.07951058596372604,0.23928783535957357
R1,R1 A1-init M2,35,1262,0.16474745840885088,0.10984845459461212,0.0793226756155491,0.29049376845359864
R1,R1 A1-init M2,36,1262,0.15683623973616706,0.11086109653115273,0.07864804565906525,0.23857439607381825
R1,R1 A1-init M2,37,1262,0.1579605294524348,0.10828136280179024,0.07910310477018356,0.23072476238012324
R1,R1 A1-init M2,38,1262,0.15428781643415404,0.10756808519363403,0.07803696393966675,0.24116912186145795
R1,R1 A1-init M2,39,1262,0.16243721563634705,0.10683891922235489,0.07714563980698586,0.2973320454359056
R1,R1 A1-init M2,40,1262,0.15172634345203306,0.10690640658140182,0.07727446407079697,0.22499268352985385
R1,R1 A1-init M2,41,1262,0.15507387021547642,0.10448763519525528,0.07480411678552627,0.2431418612599383
R1,R1 A1-init M2,42,1262,0.1542920520803677,0.10594305768609047,0.07732231318950653,0.2756823599338537
R1,R1 A1-init M2,43,1262,0.15021260402707026,0.10297511890530586,0.07433960437774659,0.21536054909229305
R1,R1 A1-init M2,44,1262,0.15466458233524993,0.10485203564167023,0.07545006647706032,0.24973343759775185
R1,R1 A1-init M2,45,1262,0.15050270575173966,0.10366572439670563,0.07464887574315071,0.22888409495353726
R1,R1 A1-init M2,46,1262,0.15136077448654855,0.10317512229084969,0.07470816522836685,0.21379464864730896
R1,R1 A1-init M2,47,1262,0.1516007055718859,0.10379862785339355,0.07661220878362655,0.26705079674720794
R1,R1 A1-init M2,48,1262,0.1532570898101891,0.10348785296082497,0.0747828334569931,0.22015598714351656
R1,R1 A1-init M2,49,1262,0.1505916962450261,0.102787546813488,0.07464834675192833,0.2605928719043732
R1,R1 A1-init M2,50,1262,0.1575634745311246,0.1046004593372345,0.07523636594414711,0.2519400238990784
R1,R1 A1-init M2,51,1262,0.15251842450214737,0.10282659530639648,0.0758030004799366,0.2792321652173997
R1,R1 A1-init M2,52,1262,0.1492838879630985,0.10330817103385925,0.07604685425758362,0.22352609932422648
R1,R1 A1-init M2,53,1262,0.14407337003235487,0.10288950800895691,0.07508364543318749,0.20086221694946305
R1,R1 A1-init M2,54,1262,0.1455694774487506,0.10298178717494011,0.0746252864599228,0.20834294408559803
R1,R1 A1-init M2,55,1262,0.14976101960225263,0.1040160059928894,0.07441744133830071,0.2322549536824228
R1,R1 A1-init M2,56,1262,0.14851767762243842,0.1033984087407589,0.07606566548347474,0.22028899341821673
R1,R1 A1-init M2,57,1262,0.15516067629830585,0.10546056181192398,0.07456076070666313,0.268493935465813
R1,R1 A1-init M2,58,1262,0.14545061250059332,0.10339076444506645,0.07404576167464257,0.22246974259615
R1,R1 A1-init M2,59,1262,0.1496668864933039,0.10184149071574211,0.07536048367619515,0.24597926437854775
R1,R1 A1-init M2,60,1262,0.150347239938572,0.10315633937716484,0.07509365975856781,0.21279278397560134
R2,R2 scratch M2,1,1262,4.951074634225546,4.452964782714844,3.1064877271652223,7.614228773117066
R2,R2 scratch M2,2,1262,2.2539545965931493,2.164003849029541,1.472002387046814,3.1231364727020265
R2,R2 scratch M2,3,1262,1.3177268920014664,1.2050246596336365,0.8061010956764221,1.946103024482727
R2,R2 scratch M2,4,1262,0.9570601058743079,0.8408028185367584,0.5082433640956878,1.5448339700698859
R2,R2 scratch M2,5,1262,0.8341961957148252,0.7062810957431793,0.4279175102710724,1.4273682117462165
R2,R2 scratch M2,6,1262,0.6557089442331138,0.5306156873703003,0.30775927305221557,1.1322306990623474
R2,R2 scratch M2,7,1262,0.6003945121532763,0.4838290512561798,0.27644728124141693,1.1080737590789809
R2,R2 scratch M2,8,1262,0.5502609691911756,0.422212690114975,0.25935022830963134,0.9660700261592868
R2,R2 scratch M2,9,1262,0.5105297308881573,0.38540248572826385,0.23204388618469238,0.9385985136032107
R2,R2 scratch M2,10,1262,0.4797378228933044,0.3626543879508972,0.22318476289510727,0.912181305885315
R2,R2 scratch M2,11,1262,0.45552753691344555,0.3464644253253937,0.20970366299152374,0.8432315409183504
R2,R2 scratch M2,12,1262,0.43025351600299355,0.31649988889694214,0.20104750096797944,0.7691462934017181
R2,R2 scratch M2,13,1262,0.4310580258701947,0.3129950016736984,0.1960834741592407,0.8145915210247041
R2,R2 scratch M2,14,1262,0.3937434464480533,0.28637805581092834,0.18270693123340606,0.7422109484672548
R2,R2 scratch M2,15,1262,0.37794295538411654,0.2713961601257324,0.1785136267542839,0.6927902936935426
R2,R2 scratch M2,16,1262,0.3659854086142523,0.2686231881380081,0.172978176176548,0.6714575409889224
R2,R2 scratch M2,17,1262,0.3571552842229652,0.25596126914024353,0.16616296172142028,0.6645988523960125
R2,R2 scratch M2,18,1262,0.330206273539839,0.24505025148391724,0.1595373660326004,0.6093596696853641
R2,R2 scratch M2,19,1262,0.3411560119756995,0.23769257962703705,0.15756371021270751,0.652237462997437
R2,R2 scratch M2,20,1262,0.3167504467566021,0.2314779981970787,0.14920844733715058,0.5879379391670231
R2,R2 scratch M2,21,1262,0.26148777563721176,0.1837274134159088,0.12774640917778016,0.47224850952625275
R2,R2 scratch M2,22,1262,0.24526201931260844,0.17454829812049866,0.11719329208135605,0.4592869758605957
R2,R2 scratch M2,23,1262,0.24060802140439935,0.170652337372303,0.1146246001124382,0.4376810818910605
R2,R2 scratch M2,24,1262,0.24147960808712593,0.16832588613033295,0.11588523313403129,0.47481379508972277
R2,R2 scratch M2,25,1262,0.22694511840300025,0.16383812576532364,0.11423660218715667,0.422272190451622
R2,R2 scratch M2,26,1262,0.22534679774956545,0.16130176186561584,0.11172399818897247,0.41440382599830666
R2,R2 scratch M2,27,1262,0.21949216058675536,0.15882547944784164,0.1087620124220848,0.3916334480047226
R2,R2 scratch M2,28,1262,0.22504800258177773,0.15666377544403076,0.10906947255134583,0.394362282752991
R2,R2 scratch M2,29,1262,0.22122163854527588,0.15459519624710083,0.10865920037031174,0.41362705826759344
R2,R2 scratch M2,30,1262,0.21575697024372037,0.15430758893489838,0.10442628785967827,0.3942654103040697
R2,R2 scratch M2,31,1262,0.21562217738296358,0.15320010483264923,0.10446904227137566,0.39703245460987124
R2,R2 scratch M2,32,1262,0.209238021107606,0.15041428804397583,0.10771241188049316,0.370853215456009
R2,R2 scratch M2,33,1262,0.21327441136711373,0.15019161999225616,0.10463108867406845,0.36934415400028237
R2,R2 scratch M2,34,1262,0.21620399013704808,0.15043044835329056,0.10361916422843934,0.40427611470222513
R2,R2 scratch M2,35,1262,0.21105535641879364,0.14727230370044708,0.10271874368190766,0.4222219765186312
R2,R2 scratch M2,36,1262,0.2094946705903002,0.14938022196292877,0.10309496149420738,0.36912010312080384
R2,R2 scratch M2,37,1262,0.20893834682444196,0.14708564430475235,0.10331932306289673,0.3584009826183322
R2,R2 scratch M2,38,1262,0.199828192680224,0.14286867529153824,0.10039514005184173,0.33332857489585893
R2,R2 scratch M2,39,1262,0.20868449011100265,0.14457592368125916,0.10132169872522354,0.3942095339298249
R2,R2 scratch M2,40,1262,0.1980135638485242,0.1432088539004326,0.10000420957803727,0.32723108828067826
R2,R2 scratch M2,41,1262,0.19515724641915924,0.1378466784954071,0.09644942283630371,0.29570233523845696
R2,R2 scratch M2,42,1262,0.19568126649254852,0.13821341842412949,0.0978258840739727,0.3471287846565247
R2,R2 scratch M2,43,1262,0.1924098062191731,0.13773514330387115,0.09633872732520103,0.3338157057762146
R2,R2 scratch M2,44,1262,0.1983868984266431,0.1387685015797615,0.09663183093070984,0.3543352633714676
R2,R2 scratch M2,45,1262,0.19461837472916593,0.1372644305229187,0.09583372324705124,0.3457487672567369
R2,R2 scratch M2,46,1262,0.1941811529367501,0.1370289847254753,0.09532048776745797,0.3155501693487171
R2,R2 scratch M2,47,1262,0.19163193493467504,0.13609794527292252,0.09674888774752617,0.3055658727884294
R2,R2 scratch M2,48,1262,0.1944625899195671,0.13626058399677277,0.09641532301902771,0.31928912401199344
R2,R2 scratch M2,49,1262,0.1923091171837741,0.13678612560033798,0.09574006050825119,0.34916886389255536
R2,R2 scratch M2,50,1262,0.20155343983658897,0.13883774727582932,0.09762565344572068,0.3463297694921497
R2,R2 scratch M2,51,1262,0.19605650548511752,0.13626936823129654,0.09609721153974533,0.3862571656703949
R2,R2 scratch M2,52,1262,0.19172416498114114,0.13575909286737442,0.09752018600702286,0.32288622558116925
R2,R2 scratch M2,53,1262,0.1893424239783015,0.13725724071264267,0.09604639559984207,0.30722365677356744
R2,R2 scratch M2,54,1262,0.18670156121655426,0.13596736639738083,0.09532847329974174,0.30622999966144615
R2,R2 scratch M2,55,1262,0.1934464307894514,0.13881218433380127,0.09600090831518174,0.3431818723678591
R2,R2 scratch M2,56,1262,0.19048960711482305,0.13474352657794952,0.0960642658174038,0.31911701560020456
R2,R2 scratch M2,57,1262,0.19574429069700314,0.13819728791713715,0.09565914571285247,0.37140837013721534
R2,R2 scratch M2,58,1262,0.18629424108661677,0.1352953314781189,0.09573525860905648,0.3050319015979769
R2,R2 scratch M2,59,1262,0.19026498264513567,0.13705573976039886,0.09577771946787834,0.33216264843940774
R2,R2 scratch M2,60,1262,0.19242418381472587,0.13563836365938187,0.0964755542576313,0.3025527745485306
R3,R3 scratch W0,1,1262,4.778698974668319,4.23927116394043,2.878803253173828,7.523291778564454
R3,R3 scratch W0,2,1262,2.0745798839631058,1.9757694602012634,1.301116967201233,2.930089378356934
R3,R3 scratch W0,3,1262,1.2490067467825536,1.1288917660713196,0.7143781065940857,1.9547584652900707
R3,R3 scratch W0,4,1262,0.9139229158166849,0.7825169563293457,0.48875426054000853,1.4939315915107731
R3,R3 scratch W0,5,1262,0.776791942525779,0.672063559293747,0.3964965492486954,1.289586913585663
R3,R3 scratch W0,6,1262,0.7004792668315007,0.5932095050811768,0.35752650499343874,1.0935307025909424
R3,R3 scratch W0,7,1262,0.656063079928445,0.5342854261398315,0.32108508944511416,1.1277910590171816
R3,R3 scratch W0,8,1262,0.6034067959042057,0.4759165197610855,0.2937384068965912,1.067776453495026
R3,R3 scratch W0,9,1262,0.5640122819626955,0.4462815523147583,0.2744737327098846,0.9606573820114138
R3,R3 scratch W0,10,1262,0.5391121228740635,0.4246603399515152,0.2554596155881882,0.9423137485980991
R3,R3 scratch W0,11,1262,0.5080307065826588,0.39634352922439575,0.245160336792469,0.8858980119228366
R3,R3 scratch W0,12,1262,0.4952016688895112,0.38526785373687744,0.23312480747699738,0.8926410973072052
R3,R3 scratch W0,13,1262,0.4536565094950082,0.3617594838142395,0.2164269432425499,0.7992106974124911
R3,R3 scratch W0,14,1262,0.4583033793406611,0.3419819176197052,0.21088581085205077,0.8562938511371616
R3,R3 scratch W0,15,1262,0.43524066198221667,0.3258382976055145,0.20673975646495818,0.7711631357669834
R3,R3 scratch W0,16,1262,0.41447545044868006,0.3094334453344345,0.1976181894540787,0.750476682186127
R3,R3 scratch W0,17,1262,0.41906607933873796,0.3169257640838623,0.1951995700597763,0.7497570097446442
R3,R3 scratch W0,18,1262,0.39664576478337904,0.2866949290037155,0.1840015232563019,0.76900332570076
R3,R3 scratch W0,19,1262,0.37999843876873823,0.2801063060760498,0.1779352217912674,0.68697863817215
R3,R3 scratch W0,20,1262,0.3719635041882232,0.2801484018564224,0.17307516932487488,0.6645889461040498
R3,R3 scratch W0,21,1262,0.29471006320579873,0.21520539373159409,0.14554413855075837,0.509531557559967
R3,R3 scratch W0,22,1262,0.2786086126984866,0.20024801790714264,0.13518227338790895,0.5192025959491732
R3,R3 scratch W0,23,1262,0.27342300113473567,0.194250650703907,0.13385267406702042,0.5102581739425661
R3,R3 scratch W0,24,1262,0.2664490265509028,0.19101941585540771,0.13245223611593246,0.48291167020797776
R3,R3 scratch W0,25,1262,0.25745889465376237,0.18651730567216873,0.12757968604564668,0.46110147535800955
R3,R3 scratch W0,26,1262,0.2553572807750309,0.18946072459220886,0.12651887834072112,0.4749174326658249
R3,R3 scratch W0,27,1262,0.25196634302662596,0.18450598418712616,0.1266154170036316,0.4586200207471848
R3,R3 scratch W0,28,1262,0.24915013534331285,0.1809142380952835,0.12247489988803864,0.45489861965179473
R3,R3 scratch W0,29,1262,0.2416977478034806,0.17499321699142456,0.12196452766656876,0.43899655342102095
R3,R3 scratch W0,30,1262,0.23339438999275397,0.17445597797632217,0.1214235283434391,0.3871538728475573
R3,R3 scratch W0,31,1262,0.2476964864507908,0.173532173037529,0.11942551657557487,0.4512857168912889
R3,R3 scratch W0,32,1262,0.23104966097701748,0.1695127785205841,0.1157197304069996,0.40138006508350405
R3,R3 scratch W0,33,1262,0.23560959032829704,0.17100092768669128,0.11646727100014687,0.4151054292917255
R3,R3 scratch W0,34,1262,0.2285675718648309,0.16391463577747345,0.11481324955821037,0.41111572980880795
R3,R3 scratch W0,35,1262,0.23511188552846243,0.1647094041109085,0.11493453234434128,0.4148793697357178
R3,R3 scratch W0,36,1262,0.22878264862506778,0.1642870232462883,0.11424537599086762,0.4198678076267244
R3,R3 scratch W0,37,1262,0.22539997564867822,0.16473747789859772,0.11242440938949586,0.36491830646991735
R3,R3 scratch W0,38,1262,0.23093312996455873,0.1630103662610054,0.11481137052178383,0.4223477363586432
R3,R3 scratch W0,39,1262,0.22450592208848513,0.16144011169672012,0.11188600435853005,0.4123026937246323
R3,R3 scratch W0,40,1262,0.2171925807551801,0.15981213748455048,0.10870004072785378,0.3951494485139848
R3,R3 scratch W0,41,1262,0.21806536402948873,0.15457269549369812,0.10793242156505585,0.3992168903350832
R3,R3 scratch W0,42,1262,0.2142709107234153,0.1527385264635086,0.10795658379793167,0.3815771877765666
R3,R3 scratch W0,43,1262,0.2244196129983465,0.15634547173976898,0.10902550518512726,0.42004412710666666
R3,R3 scratch W0,44,1262,0.21771119077425752,0.15581082552671432,0.10748261362314224,0.38801350295543774
R3,R3 scratch W0,45,1262,0.21312978428016563,0.15334496647119522,0.10764331817626953,0.3683899432420732
R3,R3 scratch W0,46,1262,0.21625125185009417,0.15232085436582565,0.10779613107442856,0.3642488211393363
R3,R3 scratch W0,47,1262,0.2152429927736757,0.1520773321390152,0.10877998769283295,0.39192577600479156
R3,R3 scratch W0,48,1262,0.21177901070795233,0.15111003071069717,0.10778623223304748,0.3866208285093308
R3,R3 scratch W0,49,1262,0.21138997313975344,0.1512138396501541,0.10638742297887802,0.3717392891645433
R3,R3 scratch W0,50,1262,0.21107124373104227,0.1519506722688675,0.10738347992300987,0.3875970304012301
R3,R3 scratch W0,51,1262,0.21246292933868907,0.15075960755348206,0.10772346556186677,0.37579965293407464
R3,R3 scratch W0,52,1262,0.21236894843530163,0.1510041058063507,0.10600659176707268,0.3634844273328787
R3,R3 scratch W0,53,1262,0.2150890542144065,0.15190322697162628,0.10705981701612473,0.3867059528827669
R3,R3 scratch W0,54,1262,0.2103854536171855,0.15119676291942596,0.1061750553548336,0.3780520588159562
R3,R3 scratch W0,55,1262,0.20229901646731774,0.15163342654705048,0.10637577027082443,0.30373881161212946
R3,R3 scratch W0,56,1262,0.20860578724893072,0.1539899855852127,0.10416864901781082,0.3535824269056323
R3,R3 scratch W0,57,1262,0.21100625350906052,0.15345323085784912,0.10807565599679947,0.3511316537857057
R3,R3 scratch W0,58,1262,0.21530231142714737,0.15024836361408234,0.10568562150001526,0.38176259398460405
R3,R3 scratch W0,59,1262,0.2068831632282768,0.15207456797361374,0.10481340363621712,0.33050745129585296
R3,R3 scratch W0,60,1262,0.20339787381859098,0.14789196103811264,0.105710369348526,0.33492304682731655
