run_key,model,diagnostic,final,mean,std,tail1000_mean,tail1000_std,min,max,num_points
a2_order_dyn_twc_w001_seed42,A2-order-dyn+TWC w0.01 seed42,loss_twc,0.008615091443061829,0.01526732819049436,0.042340570730662296,0.008337139869108796,0.010038500998889019,0.0009546413784846663,1.1429013013839722,75720
a2_order_dyn_twc_w001_seed42,A2-order-dyn+TWC w0.01 seed42,twc_valid_ratio,0.8125,0.7501262876386687,0.10824666818458963,0.754125,0.10867892792533426,0.25,1.0,75720
a2_order_dyn_twc_w001_seed42,A2-order-dyn+TWC w0.01 seed42,twc_center_gap,0.19874106347560883,0.2030157583612679,0.14186313677702025,0.174815083399415,0.048965322530773826,0.0609094500541687,2.438075065612793,75720
a2_order_dyn_twc_w001_seed42,A2-order-dyn+TWC w0.01 seed42,twc_angle_gap,0.01823454722762108,0.022347335272909687,0.05473964256868609,0.010272671836428344,0.0034281359760685325,0.0023366755340248346,1.592565894126892,75720
a3_conf_res_rerun_seed42,A3-conf-res rerun seed42,obs_alpha_dyn_mean,0.5690943598747253,0.490639783375652,0.0703082907123714,0.4987559687793255,0.0676404273802685,0.037168800830841064,0.7634663581848145,75720
a3_conf_res_rerun_seed42,A3-conf-res rerun seed42,obs_alpha_dyn_clamped_mean,0.1875,0.18069069358248144,0.015362312772377948,0.18097500474750997,0.015173556408929235,0.037168800830841064,0.20000000298023224,75720
a3_conf_res_rerun_seed42,A3-conf-res rerun seed42,obs_dyn_residual_norm,0.01364968903362751,0.03152429967460964,0.012141725270404647,0.03141306096938206,0.012364463803399596,0.00014284109056461602,0.09016159176826477,75720
