run_id,epoch,loss_total,loss_center,loss_angle,loss_seg,loss_bc,search_match_loss,search_targetness_loss,search_vote_loss,search_proposal_loss,search_geometry_valid_rate,search_candidate_valid_rate,search_foreground_points,search_targetness_mean,search_targetness_max,search_targetness_entropy,search_effective_sample_size,search_extension_weight_ratio,search_available_count,search_extension_count,search_overlap_count,observation_error_m,motion_error_valid_m,search_error_valid_m,final_error_m,motion_helpful_rate,search_helpful_rate,motion_weight,search_weight,search_applied_rate,search_helpful_precision,fusion_ramp,motion_candidate_valid_rate,motion_prior_rmse,motion_constant_velocity_rmse
V21_SEARCH,12,0.6082377924853951,0.0495958360658867,0.00041372508042581546,0.08091289630947891,0.13458615443750438,0.013031475359981046,0.013569700859229504,0.035329281634735255,0.025792321212890327,0.3059627575277338,0.3059627575277338,7.4829140253565765,0.1494607477099819,0.28147757885587976,0.10819915249477334,694040.07356874,0.10368026868750672,95.35439778129953,37.49806854199683,57.856329239302696,0.39374119397577506,0.0,0.3302299675240924,0.38527188102955295,0.0,0.658766783832937,0.0,0.15414929967196495,0.3059627575277338,0.658766783832937,0.20000000298023224,,,
V21_SEARCH,13,0.5599907503334921,0.04296428600448684,0.00039900256321906527,0.0773609783692306,0.12322724797717176,0.01204852336478266,0.01258978744120108,0.03372377840685473,0.02321776947784315,0.30937995245641836,0.30937995245641836,7.58354793977813,0.15017370247538903,0.28560070878281457,0.10732675942986401,690622.8588302298,0.11342962124471284,99.22043383518225,38.81765055467512,60.40278328050713,0.37531989904950047,0.0,0.3150697035741551,0.3630521062602143,0.0,0.642079669421335,0.0,0.15446616748787712,0.30937995245641836,0.642079669421335,0.30000001192092896,,,
V21_SEARCH,14,0.5613816119671434,0.044941865456424854,0.0003851283726479203,0.07445432037770418,0.12115385231344994,0.011804244418459368,0.012216189240423055,0.03454701047207682,0.023743794278722113,0.3067551505546751,0.3067551505546751,7.4688985736925515,0.14992302208777264,0.28363153660483953,0.10530944877206724,693247.5087410855,0.11251147280100018,93.79630546751189,37.47162242472266,56.324683042789225,0.37549728930893866,0.0,0.31545979281955305,0.3604009350888703,0.0,0.6506667948208407,0.0,0.15222030775636292,0.30665610142630745,0.6508743263391421,0.4000000059604645,,,
V21_SEARCH,15,0.5438393063595292,0.04168182042414077,0.00037570807142606134,0.07085620499734077,0.11420008488200169,0.01170537678415809,0.011916909575440171,0.03284445531347474,0.021233740172426702,0.30863708399366085,0.30863708399366085,7.491927496038035,0.15031113294979023,0.2852200275263417,0.10790591714564245,691365.5297147385,0.1162205033720626,94.90095087163233,36.28105190174326,58.619898969889064,0.3654624030655235,0.0,0.30905482337903084,0.34637853036827976,0.0,0.6524826666538008,0.0,0.15310077738199862,0.30863708399366085,0.6524826666538008,0.5,,,
V21_SEARCH,16,0.5228970907687575,0.03958102678452071,0.00036158403554293077,0.06789353791264177,0.10920461338078352,0.01072932821106263,0.011108626392306524,0.03128431246486063,0.020899074739193,0.3058141838351823,0.3058141838351823,7.464540412044374,0.14805962300118466,0.283287530219575,0.10377836265496425,694188.3875049525,0.11091606931661808,93.95344690966719,36.81160855784469,57.14183835182251,0.3536350434961863,0.0,0.3026524960150479,0.332341052639031,0.0,0.6404258289305041,0.0,0.15168004059387746,0.3058141838351823,0.6404258289305041,0.6000000238418579,,,
V21_SEARCH,17,0.5335247689613072,0.040552353181266675,0.0003374810787882706,0.06599388714206719,0.10659376039463442,0.011414805448122109,0.01176987625438547,0.03212322078596523,0.02091242692998032,0.3102218700475436,0.3102218700475436,7.528328050713154,0.1493507280691915,0.28689780439325446,0.10250546515841043,689780.7078298336,0.1120791452735233,96.61846275752774,38.382973454833596,58.235489302694134,0.36449283291770235,0.0,0.3104598098205736,0.3388913871983152,0.0,0.6487445549451983,0.0,0.1532870773801642,0.3102218700475436,0.6487445549451983,0.699999988079071,,,
V21_SEARCH,18,0.5216633970664722,0.039196075563851844,0.0003422450777302135,0.06340826947017678,0.10434603699661567,0.01062986512533105,0.010889590914816094,0.030730016873271253,0.019805438813134266,0.30863708399366085,0.30863708399366085,7.5275356576862125,0.1497051217501006,0.2856807653255696,0.10348790984751328,691365.4518621236,0.11253396108085277,94.70943938193344,36.77565372424723,57.933785657686215,0.3541322597811698,0.0,0.29775399448742673,0.32548036938754576,0.0,0.6479930967423126,0.0,0.1523110197640058,0.30848851030110935,0.6481166723318599,0.800000011920929,,,
V21_SEARCH,19,0.5012520134992153,0.03690021953555842,0.00033214830702877154,0.06165795129902436,0.09962382925328947,0.010855554752171405,0.011195319678232313,0.02833160114044356,0.01952096138837614,0.30804278922345485,0.30804278922345485,7.458003169572108,0.14898357324437983,0.28515588557982313,0.10099586887320536,691959.7818690571,0.10973979282051784,94.99891045958796,37.146394611727416,57.85251584786054,0.34805897746099346,0.0,0.29297321085949474,0.3178730974956851,0.0,0.637426313219471,0.0,0.15157006217960842,0.3077951664025357,0.6380036281519194,0.8999999761581421,,,
V21_SEARCH,20,0.4975451874869939,0.035967183518171804,0.00032687507500841253,0.06076809866781894,0.09795320069449828,0.010625759814308588,0.010936413725271262,0.028355295853445782,0.01937469506810885,0.3064580031695721,0.3064580031695721,7.451515451664025,0.1474504550268044,0.2848157982848195,0.09989623270010821,693544.5245146593,0.1106829002649186,96.91704635499208,36.84627575277337,60.0707706022187,0.34151527160415557,0.0,0.2968256307851446,0.3095588220398513,0.0,0.6428781028028147,0.0,0.15051104247322078,0.3051703645007924,0.6453996105872319,1.0,,,
V21_SEARCH,21,0.3993243821166019,0.029428012836237458,0.00028242270209966373,0.056246817103113314,0.08740704301774219,0.009483987223921166,0.009493861783744287,0.023337408998964883,0.015301139590337987,0.3093304278922345,0.3093304278922345,7.548781695721078,0.1475617125930734,0.28630336031181924,0.10077440636247255,690672.1362916006,0.11493487711769582,98.26926505546751,38.10117868462758,60.16808637083994,0.29246180995755644,0.0,0.267772454386149,0.26833626287863865,0.0,0.6053316512406345,0.0,0.151928428347959,0.309181854199683,0.6055674824727885,1.0,,,
V21_SEARCH,22,0.38232827112196743,0.02795912017462784,0.00027463874949167983,0.053606206747495146,0.08331315621450283,0.008961669864528761,0.008963106952739008,0.022374773065861397,0.014009313440200705,0.3061608557844691,0.3061608557844691,7.505744849445325,0.14637288627238346,0.28382201293939446,0.09757595682345484,693841.6852218701,0.11422314592305621,93.20562599049128,36.75574484944533,56.44988114104596,0.28689608894135044,0.0,0.2656577508542362,0.2639989571530732,0.0,0.6042339354753494,0.0,0.15026577270704894,0.30576465927099844,0.6055442139199343,1.0,,,
V21_SEARCH,23,0.36147091930906294,0.026664441599025025,0.00026643993002364164,0.052559156642367745,0.07987673287228246,0.008948364546748964,0.008981614690993294,0.021536606323363617,0.013547303155387446,0.307696117274168,0.307696117274168,7.499752377179081,0.14672759737636415,0.2851375400482805,0.09920747718580433,692306.4217759508,0.11448102134546506,99.47900158478605,38.308785657686215,61.17021592709984,0.2809077718910627,0.0,0.25745021727780343,0.2583748436932896,0.0,0.595367223225097,0.0,0.15102375644110083,0.3070522979397781,0.5963599155354424,1.0,,,
V21_SEARCH,24,0.3640814425332233,0.026850038025603467,0.00026425424586327414,0.05323560439159418,0.08100876022018079,0.008964758275564087,0.00899801482815709,0.021799335529222988,0.01330354874500927,0.3093304278922345,0.3093304278922345,7.552446513470682,0.1484844347826617,0.2863295462289486,0.10183522884443214,690672.1194284866,0.11484878328956775,95.77991283676704,37.55744849445325,58.222464342313785,0.2792900486741504,0.0,0.25947034535501534,0.25700995419322026,0.0,0.5914859840684761,0.0,0.15152004855299714,0.30789421553090335,0.594051199154884,1.0,,,
V21_SEARCH,25,0.35428309479577796,0.025758607025965222,0.00026764067649458624,0.0515634626099949,0.0788060636326033,0.008759821892860517,0.008773565755810089,0.021119418811191778,0.013289893455100937,0.3061608557844691,0.3061608557844691,7.53486529318542,0.14740587901246546,0.28427164948459793,0.09993027159117647,693841.6652634707,0.11482404780723471,96.65095087163233,38.96221275752773,57.688738114104595,0.2766044581583487,0.0,0.26016071911092414,0.25443952028210115,0.0,0.5942907178104396,0.0,0.14999462535793756,0.3047741679873217,0.5968741706665458,1.0,,,
V21_SEARCH,26,0.3475915845335947,0.025095904912362715,0.0002612343675022413,0.051871232334199685,0.0805410909453162,0.008616759154208146,0.008640923922247842,0.020539982661050664,0.013041282740715272,0.3072008716323296,0.3072008716323296,7.505001980982567,0.14731711146005513,0.28431768907771315,0.10109653087073078,692801.6835380349,0.11692276268471398,96.97622820919176,38.67442551505547,58.30180269413629,0.27314019993112887,0.0,0.2552032111774947,0.25140391558219816,0.0,0.5947066956862406,0.0,0.1503489626846062,0.3050713153724247,0.5985004345158768,1.0,,,
V21_SEARCH,27,0.35068482128687783,0.025700116557734774,0.00026647738726601514,0.05107594472422558,0.0786813803138167,0.008805327627757535,0.00880599509240935,0.020682932454306725,0.012370874893659428,0.3079437400950872,0.3079437400950872,7.51639263074485,0.14821993385363377,0.28534550827569233,0.1008398926081859,692058.7635697306,0.11712324375678085,92.3930764659271,36.82057250396196,55.57250396196513,0.275151140739914,0.0,0.25269012094258364,0.25315363104152605,0.0,0.5906276370497588,0.0,0.15057527621626476,0.30512083993660855,0.5954587189406865,1.0,,,
V21_SEARCH,28,0.34068283285184064,0.025019357525913277,0.0002493600407688525,0.051465901774952034,0.07703401769988133,0.008815233517363361,0.008824414696885998,0.019782059941818662,0.012587335441465765,0.3102218700475436,0.3102218700475436,7.552595087163233,0.14761890060004149,0.2875597100356585,0.09837608787831857,689780.6980239699,0.1152997308540202,94.85023771790809,36.73598454833598,58.11425316957211,0.27117993337251306,0.0,0.24729643517399647,0.24954859663255619,0.0,0.5935013270250591,0.0,0.15167314712055582,0.3066065768621236,0.600025362711512,1.0,,,
V21_SEARCH,29,0.3393425549987095,0.02498381398433728,0.00026587066084971233,0.050774168002488546,0.07654933992584373,0.008759980828558661,0.008841087528458804,0.02003017253159042,0.012493846467994087,0.30739896988906495,0.30739896988906495,7.502278129952456,0.14625515948740098,0.2844048674065596,0.09816462515739698,692603.5880794374,0.11463394106492686,94.63896592709985,36.92194928684628,57.71701664025357,0.270943738224956,0.0,0.2508353185360268,0.2496211420207413,0.0,0.5757874830754358,0.0,0.14977608660159253,0.30313985736925514,0.5844871409579805,1.0,,,
V21_SEARCH,30,0.3368513645890587,0.024812295515586145,0.0002682671670638615,0.04987167129175008,0.07623676313072585,0.008729094795132921,0.008749068627228426,0.02009092559192991,0.012102542781827427,0.3096275752773376,0.3096275752773376,7.55358557844691,0.1480272437040672,0.2863909473639755,0.09907209877553506,690374.9772929873,0.11851169482725935,92.81626386687797,35.01708597464342,57.799177892234546,0.26933665067642315,0.0,0.2543728630074703,0.24813792406449983,0.0,0.5814973439684761,0.0,0.15080486452015096,0.30526941362916005,0.5899212362507443,1.0,,,
V21_SEARCH,31,0.33358687622304384,0.025385776418076735,0.00025262376121615234,0.04910211270179145,0.07561091005229487,0.008510362764824676,0.00860610727957006,0.019786742800443024,0.012649685044025447,0.3074980190174326,0.3074980190174326,7.5179774167987325,0.14608003488884244,0.28468482665276296,0.09705358972365595,692504.5515055468,0.11829148899151257,95.38693541996831,37.552396988906494,57.83453843106181,0.2676455559660629,0.0,0.24538069230795095,0.24677827330852273,0.0,0.5793593115986527,0.0,0.14990648950365992,0.3030903328050713,0.587513413020482,1.0,,,
V21_SEARCH,32,0.3242539370317372,0.024196212638978348,0.00024708700648593093,0.04939019811161087,0.07428835012260736,0.00848895860396931,0.008524584791616408,0.01908995752612486,0.01233332175144331,0.3060122820919176,0.3060122820919176,7.5343700475435815,0.1450848607115799,0.2825105823648403,0.09663357372025232,693990.3253516244,0.11433150089178713,97.55442749603803,38.38530110935024,59.1691263866878,0.2642977843016811,0.0,0.24804045018044826,0.24395300246031273,0.0,0.571757913592217,0.0,0.14895872031644772,0.3009607765451664,0.5816272942913127,1.0,,,
V21_SEARCH,33,0.3214133003764976,0.02407572218958619,0.00025191828830077893,0.04858536884725897,0.07382781160685416,0.008446041982632818,0.008408112294924339,0.018782952408529167,0.011542634718606608,0.3074980190174326,0.3074980190174326,7.441263866877971,0.1465028506008504,0.28464174795771835,0.09654614672071422,692504.5957557448,0.11497867935911972,92.30734944532487,36.2478704437401,56.05947900158478,0.26399020691256136,0.0,0.24140666819305975,0.24314524065083257,0.0,0.5751569135064368,0.0,0.14980477497436212,0.30239698890649763,0.5846156334229959,1.0,,,
V21_SEARCH,34,0.3168512835402024,0.023677734996851905,0.00023967169344289092,0.048509500219697715,0.07234426390043151,0.008535997807288795,0.008559380680640528,0.018688647056931244,0.011904059751772894,0.30328843106180664,0.30328843106180664,7.47300911251981,0.14473844356406865,0.2809591964093847,0.09619001719049768,696714.1261885895,0.11553280973536864,94.94190768621236,37.96166798732171,56.98023969889065,0.2619302723019512,0.0,0.2478548177560753,0.24227300712546532,0.0,0.575057549647125,0.0,0.1477333489412858,0.29878169572107766,0.5835874089867868,1.0,,,
V21_SEARCH,35,0.3191865304346224,0.023638760020680397,0.00023780599430990487,0.04936973911543301,0.0718446914756024,0.008700618139947955,0.008674778582575465,0.01894072182631495,0.012349093066224578,0.3084389857369255,0.3084389857369255,7.570622028526149,0.14690890058077336,0.28618636891569077,0.09845459087354776,691563.6242818938,0.1151881500464419,93.35796354992075,36.89535459587955,56.4626089540412,0.26114561729924235,0.0,0.24471290653686611,0.24136144537980508,0.0,0.5720411107510848,0.0,0.1505608661587331,0.3037341521394612,0.581382544076575,1.0,,,
V21_SEARCH,36,0.31552892782844943,0.02298887503125281,0.0002526105783614248,0.04819241768006005,0.07271000842833907,0.008251089267963958,0.00828524252899784,0.018426504078274668,0.011802993003979492,0.30972662440570525,0.30972662440570525,7.520899366085579,0.14698098495745773,0.28678314890948653,0.09839695740547237,690275.9964342314,0.11340763129416967,96.52302892234549,37.89589936608558,58.6271295562599,0.2596670381146263,0.0,0.25092345837757535,0.23990126703341866,0.0,0.5786233473268062,0.0,0.15078602345839656,0.30413034865293187,0.5880305847350844,1.0,,,
V21_SEARCH,37,0.31091405944854444,0.02271514241591025,0.00025704906619626773,0.04781534655385676,0.07192077141745155,0.008242074289386734,0.008346414980215279,0.01850978717083929,0.01204131153453582,0.30972662440570525,0.30972662440570525,7.549722662440571,0.14703436062664602,0.2872095905490096,0.09782714444904834,690276.0238646494,0.11654758185203384,98.94235340729001,39.1844294770206,59.75792393026941,0.2603325294404513,0.0,0.24699799144690748,0.2402663648589005,0.0,0.5646156564638278,0.0,0.15095876909131198,0.3044274960380349,0.5749297722253104,1.0,,,
V21_SEARCH,38,0.31270310497014725,0.023149663412710283,0.00023904711343803725,0.048795283874629655,0.07272594019758814,0.00844408367430317,0.008529285936818704,0.018553854339894812,0.011711269112618137,0.3087361331220285,0.3087361331220285,7.560370443740095,0.14646323804877162,0.2854338593791326,0.09768587542570856,691266.5220755745,0.11756629914502514,95.59310618066561,37.42160261489699,58.171503565768624,0.2607384775359355,0.0,0.2441921941463713,0.24113329182926524,0.0,0.5715452078523235,0.0,0.1502471694515401,0.3030903328050713,0.5809542460104365,1.0,,,
V21_SEARCH,39,0.3119636414168187,0.023833976531616764,0.00024220790126321841,0.04809845521125098,0.07104937311574792,0.008143678907815623,0.008127114290848383,0.01810895682587628,0.01133267363319619,0.30819136291600635,0.30819136291600635,7.477812995245642,0.14587478530106154,0.28508142109520485,0.09703255580552217,691811.2644364105,0.11495655215670435,96.55764659270999,37.62717908082409,58.930467511885894,0.25828492392309116,0.0,0.24572967263248569,0.23892338108123765,0.0,0.5618831865229716,0.0,0.14990624586539417,0.30135697305863707,0.5732237256106976,1.0,,,
V21_SEARCH,40,0.3004492756906194,0.02220597333848925,0.00024609325369279433,0.04756269433200595,0.06919775721388272,0.008273458589280169,0.008292027058775794,0.01836831258497719,0.011444232863279594,0.3064580031695721,0.3064580031695721,7.5367472266244055,0.14624868923755402,0.28406107965886307,0.09755986206094762,693544.605512084,0.11274022309623649,95.62202852614897,38.22533676703645,57.39669175911252,0.25388083054363825,0.0,0.24023524143699138,0.23486960195772433,0.0,0.5624256554973296,0.0,0.14933671252787256,0.30046553090332806,0.5731034659309735,1.0,,,
V21_SEARCH,41,0.30702459652762026,0.02314902825698717,0.00024948401006540143,0.04758735279524596,0.0698032609649038,0.00844802668505886,0.00840354243542165,0.01727627108042186,0.01158858964471246,0.31071711568938193,0.31071711568938193,7.526891838351823,0.14641876568096776,0.28689960107242723,0.09871923602916736,689285.5528427099,0.11853692687139201,96.09152139461173,37.04868264659271,59.042838748019015,0.2557497565323124,0.0,0.24482726657736556,0.2370135502479439,0.0,0.5501806398472865,0.0,0.15121250063263578,0.30413034865293187,0.5622108637719827,1.0,,,
V21_SEARCH,42,0.3042964546361174,0.02353913656092011,0.00023470658751534575,0.0473459526776925,0.06950931453548974,0.008178527783762523,0.008210953738125392,0.017230497162568453,0.01116387830561817,0.30754754358161646,0.30754754358161646,7.423534072900159,0.14602895663562637,0.2845654172081908,0.09731523147835831,692455.0819383914,0.11647187941588744,98.29828645007925,39.377971473851034,58.92031497622821,0.2551161838125691,0.0,0.2396519613967361,0.23666362333363852,0.0,0.5582425244471351,0.0,0.14975049779433078,0.30120839936608557,0.5690150674072385,1.0,,,
V21_SEARCH,43,0.3040095739326367,0.022263934955343297,0.0002653817472522206,0.04645760834184601,0.07105482158453312,0.008024912694225885,0.008073530879902006,0.01777775123237194,0.010489097424003698,0.3069037242472266,0.3069037242472266,7.4688985736925515,0.14583639237991344,0.2838485531225541,0.09692720986870243,693098.9177396989,0.11580722862326291,97.46151941362916,37.54774167987322,59.91377773375594,0.25135533101915747,0.0,0.24191994796228106,0.23257719670465177,0.0,0.5658647614500224,0.0,0.14930304249072604,0.3002674326465927,0.5782878087529478,1.0,,,
V21_SEARCH,44,0.3028157836567203,0.02347955332475636,0.00023073440793852423,0.04690896472694402,0.0700707880133636,0.008255985164876377,0.00831322913530774,0.016945208100483587,0.010560487340606245,0.3070027733755943,0.3070027733755943,7.469889064976228,0.14544291476713178,0.28409363496782947,0.09712201517913638,692999.8728209191,0.11602138134189499,93.7248910459588,37.18764857369255,56.53724247226624,0.25247075261102425,0.0,0.24411878890834643,0.2343119330963979,0.0,0.558911340939923,0.0,0.14948140296837087,0.30076267828843106,0.5697239897613858,1.0,,,
V21_SEARCH,45,0.29241073052450517,0.02192253705148073,0.0002349907654480475,0.046221638979499484,0.06948925344725088,0.008134049012862302,0.008215881271281675,0.01760501369694008,0.011207484688725886,0.30710182250396195,0.30710182250396195,7.462608954041205,0.14525622348175657,0.2830988908579157,0.09721872953789548,692900.821711569,0.11685730564481842,92.64272979397781,36.034815768621236,56.60791402535658,0.2472840034817648,0.0,0.24532962701963806,0.23010538923428667,0.0,0.5408147082748201,0.0,0.1488999508220921,0.30046553090332806,0.5524910137576837,1.0,,,
V21_SEARCH,46,0.2910767547821659,0.021327687651745492,0.00025534319794491794,0.046580564119246465,0.069025881421677,0.008105520270071132,0.00813124808810071,0.017193049762605377,0.01085120218705835,0.30680467511885895,0.30680467511885895,7.481973058637084,0.14578388741597084,0.2837190044521341,0.09705809644820455,693197.9649366086,0.11479860565167808,94.58592511885895,37.67363312202853,56.912291996830426,0.24817994192077317,0.0,0.23627419873375427,0.23015440128472076,0.0,0.552904304264559,0.0,0.1492309405670609,0.3005645800316957,0.5641640032834939,1.0,,,
V21_SEARCH,47,0.2995102651440871,0.022799530959866716,0.00024753758507920854,0.0463204243745826,0.06928377569152748,0.008279799243990403,0.008305637796870678,0.017434492059865237,0.011348365249922452,0.3056160855784469,0.3056160855784469,7.449039223454833,0.14433978642883125,0.2820393145615722,0.09651037367288076,694386.5693839145,0.11412555013642883,96.40204041204437,38.44557250396196,57.95646790808241,0.2508647914639366,0.0,0.24151047045976018,0.23292100040475275,0.0,0.5547262367965113,0.0,0.1484881004734812,0.2991283676703645,0.5660955042780484,1.0,,,
V21_SEARCH,48,0.2930512806185168,0.021829478170725676,0.0002284815125823705,0.046081420295412776,0.06874971479921352,0.008183221184880482,0.00818705327265916,0.017540217944839304,0.011469412103497162,0.3067551505546751,0.3067551505546751,7.422939778129953,0.14517187367919568,0.2839249023597941,0.0971497228810425,693247.4869255151,0.11501528779753561,97.45488312202852,36.9457706022187,60.509112519809825,0.24994508908521354,0.0,0.24064066445841653,0.23168115700386974,0.0,0.5630831533242991,0.0,0.14940916655050876,0.3006636291600634,0.5746882522741418,1.0,,,
V21_SEARCH,49,0.2934141872353297,0.022165556957062613,0.0002382430776262147,0.045794411205941965,0.06991247297596724,0.008526686293445168,0.0085364921042647,0.017551280537446024,0.01079935707117897,0.3080923137876387,0.3080923137876387,7.552099841521395,0.14707898370782874,0.2850844856357518,0.09739401704290802,691910.3474643424,0.11829437234889797,96.25742868462757,39.02169175911252,57.235736925515056,0.24853938460208347,0.0,0.23714233378742464,0.23073595699672653,0.0,0.5547661994673938,0.0,0.14990095673320836,0.3014064976228209,0.5660156648954385,1.0,,,
V21_SEARCH,50,0.2955581470202247,0.022024568050388372,0.00024118676647020315,0.04677672468851986,0.06934209353631442,0.008145162215610452,0.008192559668596408,0.017088419084371052,0.010657480094511642,0.30888470681458,0.30888470681458,7.572751584786054,0.14690962680335054,0.28583353408224876,0.09785679684695087,691117.9683538035,0.1156267924631305,96.47652535657686,37.88842115689382,58.588104199683045,0.2491067012686359,0.0,0.24075095761100954,0.2307670798607277,0.0,0.5586250278207278,0.0,0.1501932927086675,0.3024960380348653,0.5701634078721992,1.0,,,
V21_SEARCH,51,0.2901430631531683,0.021497480150625085,0.0002306517431117982,0.046537137658242286,0.06878911249823691,0.008305528499988758,0.00827164577664647,0.017295137141674768,0.01092024470141018,0.30848851030110935,0.30848851030110935,7.537688193343898,0.14651954295355368,0.28544571217117765,0.09781455678316262,691514.1179179873,0.11855865106270867,95.39134310618067,37.913431061806655,57.47791204437401,0.24774472038195175,0.0,0.23970781020206147,0.22949665477838835,0.0,0.5568296801883331,0.0,0.15016799236362927,0.30214936608557846,0.5706456187528023,1.0,,,
V21_SEARCH,52,0.29559834919598327,0.021967824841089393,0.0002573773676114924,0.04595625435670752,0.0686698649624708,0.008089804184841365,0.008093573216723939,0.017525740879450934,0.0107690852770988,0.30591323296354994,0.30591323296354994,7.474346275752773,0.14521975518123464,0.28350949964800437,0.09742399422184707,694089.3907488114,0.1153452433264278,94.0720087163233,36.90456616481775,57.167442551505545,0.2481940435024241,0.0,0.23539139816121282,0.2303597921071642,0.0,0.5613127038142571,0.0,0.14910315436373056,0.2999207606973059,0.5720791866775549,1.0,,,
