run_key,method,evaluation_mode,online_comparable,metric,final,final_epoch,best_observed,best_epoch,best_final_gap,late_mean_40_60,late_std_40_60,mean_all,num_eval_points,checkpoint_policy,source_path,note
seqtrack_plain_seed42,SeqTrack3D plain,online_gt_free,True,success,50.98577880859375,60,52.28337097167969,35,1.2975921630859375,49.452734375,1.6051196781147543,47.967906634012856,12,final epoch60 reference,D:\desktop\research\seqtrack\output\20260528-1633-seqtrack3d_nuscenes_mini-seqtrack_mini_baseline_car_60ep_bs16\lightning_logs\version_0,GT-free online reference
seqtrack_plain_seed42,SeqTrack3D plain,online_gt_free,True,precision,59.96171188354492,60,65.21444702148438,10,5.252735137939453,57.47461929321289,3.282467545013249,55.92587820688883,12,final epoch60 reference,D:\desktop\research\seqtrack\output\20260528-1633-seqtrack3d_nuscenes_mini-seqtrack_mini_baseline_car_60ep_bs16\lightning_logs\version_0,GT-free online reference
trajtrack_gt_assisted_seed42,TrajTrack,gt_assisted_refinement,False,success,64.94256591796875,60,68.13375854492188,20,3.191192626953125,64.42114639282227,0.7109314733553727,64.70340092976888,12,fixed epoch60; do not select by GT-assisted metric,/home/lishengjie/study/lcyu/trajtrack/work_dirs/trajtrack_car_mini_seqtrack_protocol_seed42_gpu0_20260714-175518/20260714_175547/vis_data/scalars.json,Diagnostic only: evaluator uses current-frame GT during refinement
trajtrack_gt_assisted_seed42,TrajTrack,gt_assisted_refinement,False,precision,79.0722427368164,60,80.78271484375,20,1.7104721069335938,77.77784576416016,0.8142834587209081,77.13939348856609,12,fixed epoch60; do not select by GT-assisted metric,/home/lishengjie/study/lcyu/trajtrack/work_dirs/trajtrack_car_mini_seqtrack_protocol_seed42_gpu0_20260714-175518/20260714_175547/vis_data/scalars.json,Diagnostic only: evaluator uses current-frame GT during refinement
