epoch,value,points,metric,run_id,run
42,0.013818845940826139,1262,M3 path loss,C,M3-w.05
43,0.014563035227149126,1262,M3 path loss,C,M3-w.05
44,0.014170901715416365,1262,M3 path loss,C,M3-w.05
45,0.013651101991756363,1262,M3 path loss,C,M3-w.05
46,0.015595603490288814,230,M3 path loss,C,M3-w.05
1,6.409752269932283,1262,Irregular view B diagnostic GT loss,C,M3-w.05
2,4.456347807179163,1262,Irregular view B diagnostic GT loss,C,M3-w.05
3,3.730734294974105,1262,Irregular view B diagnostic GT loss,C,M3-w.05
4,3.178436507962396,1262,Irregular view B diagnostic GT loss,C,M3-w.05
5,2.896828012661964,1262,Irregular view B diagnostic GT loss,C,M3-w.05
6,1.9369574202056354,1262,Irregular view B diagnostic GT loss,C,M3-w.05
7,1.3333558973674728,1262,Irregular view B diagnostic GT loss,C,M3-w.05
8,1.211405179910539,1262,Irregular view B diagnostic GT loss,C,M3-w.05
9,1.116973054638094,1262,Irregular view B diagnostic GT loss,C,M3-w.05
10,1.007976406267158,1262,Irregular view B diagnostic GT loss,C,M3-w.05
11,1.0159056142161462,1262,Irregular view B diagnostic GT loss,C,M3-w.05
12,0.957878372772182,1262,Irregular view B diagnostic GT loss,C,M3-w.05
13,0.8391815558040482,1262,Irregular view B diagnostic GT loss,C,M3-w.05
14,0.9705481378925395,1262,Irregular view B diagnostic GT loss,C,M3-w.05
15,0.8417240800291725,1262,Irregular view B diagnostic GT loss,C,M3-w.05
16,0.7686825268053215,1262,Irregular view B diagnostic GT loss,C,M3-w.05
17,0.7651182566127385,1262,Irregular view B diagnostic GT loss,C,M3-w.05
18,0.7212226981099359,1262,Irregular view B diagnostic GT loss,C,M3-w.05
19,0.8127570557400655,1262,Irregular view B diagnostic GT loss,C,M3-w.05
20,0.8252798273167595,1262,Irregular view B diagnostic GT loss,C,M3-w.05
21,0.8365952124001484,1262,Irregular view B diagnostic GT loss,C,M3-w.05
22,0.67121865113285,1262,Irregular view B diagnostic GT loss,C,M3-w.05
23,0.6154855424080711,1262,Irregular view B diagnostic GT loss,C,M3-w.05
24,0.5866569941848658,1262,Irregular view B diagnostic GT loss,C,M3-w.05
25,0.5762947465273922,1262,Irregular view B diagnostic GT loss,C,M3-w.05
26,0.5723977893496467,1262,Irregular view B diagnostic GT loss,C,M3-w.05
27,0.5558469611236297,1262,Irregular view B diagnostic GT loss,C,M3-w.05
28,0.5393530681150746,1262,Irregular view B diagnostic GT loss,C,M3-w.05
29,0.5453369113042502,1262,Irregular view B diagnostic GT loss,C,M3-w.05
30,0.5383730172910233,1262,Irregular view B diagnostic GT loss,C,M3-w.05
31,0.527781196835963,1262,Irregular view B diagnostic GT loss,C,M3-w.05
32,0.5315384270767969,1262,Irregular view B diagnostic GT loss,C,M3-w.05
33,0.523075730381932,1262,Irregular view B diagnostic GT loss,C,M3-w.05
34,0.5293308915939365,1262,Irregular view B diagnostic GT loss,C,M3-w.05
35,0.5194018600942499,1262,Irregular view B diagnostic GT loss,C,M3-w.05
36,0.5284971959664592,1262,Irregular view B diagnostic GT loss,C,M3-w.05
37,0.520225034149957,1262,Irregular view B diagnostic GT loss,C,M3-w.05
38,0.5230884069013048,1262,Irregular view B diagnostic GT loss,C,M3-w.05
39,0.5280293290593356,1262,Irregular view B diagnostic GT loss,C,M3-w.05
40,0.5228409428686707,1262,Irregular view B diagnostic GT loss,C,M3-w.05
41,0.5325676548558917,1262,Irregular view B diagnostic GT loss,C,M3-w.05
42,0.5247221802687494,1262,Irregular view B diagnostic GT loss,C,M3-w.05
43,0.5261766309252159,1262,Irregular view B diagnostic GT loss,C,M3-w.05
44,0.5242720211659766,1262,Irregular view B diagnostic GT loss,C,M3-w.05
45,0.5187458250311494,1262,Irregular view B diagnostic GT loss,C,M3-w.05
46,0.5641755999933029,232,Irregular view B diagnostic GT loss,C,M3-w.05
1,4.961017189048549,1262,Canonical view A supervised loss,C,M3-w.05
2,2.23367328859169,1262,Canonical view A supervised loss,C,M3-w.05
3,1.322265132246229,1262,Canonical view A supervised loss,C,M3-w.05
4,0.9690435954300235,1262,Canonical view A supervised loss,C,M3-w.05
5,0.795827634172092,1262,Canonical view A supervised loss,C,M3-w.05
6,0.6521226000365478,1262,Canonical view A supervised loss,C,M3-w.05
7,0.5844196489113258,1262,Canonical view A supervised loss,C,M3-w.05
8,0.5359889573156361,1262,Canonical view A supervised loss,C,M3-w.05
9,0.5089906904309185,1262,Canonical view A supervised loss,C,M3-w.05
10,0.4753468841810234,1262,Canonical view A supervised loss,C,M3-w.05
11,0.4511011543723558,1262,Canonical view A supervised loss,C,M3-w.05
12,0.4194101690655654,1262,Canonical view A supervised loss,C,M3-w.05
13,0.3924906047241151,1262,Canonical view A supervised loss,C,M3-w.05
14,0.3867894925188905,1262,Canonical view A supervised loss,C,M3-w.05
15,0.37496578095926536,1262,Canonical view A supervised loss,C,M3-w.05
16,0.3623471602667625,1262,Canonical view A supervised loss,C,M3-w.05
17,0.35221263300479877,1262,Canonical view A supervised loss,C,M3-w.05
18,0.3304269915054037,1262,Canonical view A supervised loss,C,M3-w.05
19,0.3288907166068603,1262,Canonical view A supervised loss,C,M3-w.05
20,0.31256366986338574,1262,Canonical view A supervised loss,C,M3-w.05
21,0.27252362235176203,1262,Canonical view A supervised loss,C,M3-w.05
22,0.24581879742809595,1262,Canonical view A supervised loss,C,M3-w.05
23,0.23887272291889092,1262,Canonical view A supervised loss,C,M3-w.05
24,0.2353806305387413,1262,Canonical view A supervised loss,C,M3-w.05
25,0.22809248440050287,1262,Canonical view A supervised loss,C,M3-w.05
26,0.22690001988514857,1262,Canonical view A supervised loss,C,M3-w.05
27,0.22206659001636242,1262,Canonical view A supervised loss,C,M3-w.05
28,0.21212129145506445,1262,Canonical view A supervised loss,C,M3-w.05
29,0.2151285401130724,1262,Canonical view A supervised loss,C,M3-w.05
30,0.21464014996179687,1262,Canonical view A supervised loss,C,M3-w.05
31,0.2108745799767423,1262,Canonical view A supervised loss,C,M3-w.05
32,0.20957335695718812,1262,Canonical view A supervised loss,C,M3-w.05
33,0.20848435546653774,1262,Canonical view A supervised loss,C,M3-w.05
34,0.21025038459198034,1262,Canonical view A supervised loss,C,M3-w.05
35,0.2017950008367963,1262,Canonical view A supervised loss,C,M3-w.05
36,0.2009251440466395,1262,Canonical view A supervised loss,C,M3-w.05
37,0.19970443536027108,1262,Canonical view A supervised loss,C,M3-w.05
38,0.1936838649915865,1262,Canonical view A supervised loss,C,M3-w.05
39,0.19895544561384787,1262,Canonical view A supervised loss,C,M3-w.05
40,0.19376070664017778,1262,Canonical view A supervised loss,C,M3-w.05
41,0.19308595560644584,1262,Canonical view A supervised loss,C,M3-w.05
42,0.1931570952672588,1262,Canonical view A supervised loss,C,M3-w.05
43,0.1903683477259948,1262,Canonical view A supervised loss,C,M3-w.05
44,0.19262792136986548,1262,Canonical view A supervised loss,C,M3-w.05
45,0.19151593235848255,1262,Canonical view A supervised loss,C,M3-w.05
46,0.20572839253421488,232,Canonical view A supervised loss,C,M3-w.05
1,2.3075603100038746,1262,Center endpoint gap (m),C,M3-w.05
2,1.0090452776823293,1262,Center endpoint gap (m),C,M3-w.05
3,0.930250018409995,1262,Center endpoint gap (m),C,M3-w.05
4,0.904009837108161,1262,Center endpoint gap (m),C,M3-w.05
5,0.8614580409509822,1262,Center endpoint gap (m),C,M3-w.05
6,0.625399300188015,1262,Center endpoint gap (m),C,M3-w.05
7,0.47093689158889457,1262,Center endpoint gap (m),C,M3-w.05
8,0.42835942659344045,1262,Center endpoint gap (m),C,M3-w.05
9,0.3694782448835116,1262,Center endpoint gap (m),C,M3-w.05
10,0.3393581861219769,1262,Center endpoint gap (m),C,M3-w.05
11,0.32202193632178755,1262,Center endpoint gap (m),C,M3-w.05
12,0.28867523707508475,1262,Center endpoint gap (m),C,M3-w.05
13,0.2666339446980914,1262,Center endpoint gap (m),C,M3-w.05
14,0.2927489430774977,1262,Center endpoint gap (m),C,M3-w.05
15,0.26346731622793407,1262,Center endpoint gap (m),C,M3-w.05
16,0.2402137301938989,1262,Center endpoint gap (m),C,M3-w.05
17,0.24605168471859676,1262,Center endpoint gap (m),C,M3-w.05
18,0.2265074883931554,1262,Center endpoint gap (m),C,M3-w.05
19,0.24886178095985895,1262,Center endpoint gap (m),C,M3-w.05
20,0.24598757874238322,1262,Center endpoint gap (m),C,M3-w.05
21,0.23853289481199297,1262,Center endpoint gap (m),C,M3-w.05
22,0.20463466358543764,1262,Center endpoint gap (m),C,M3-w.05
23,0.19338252871531975,1262,Center endpoint gap (m),C,M3-w.05
24,0.18192774322173202,1262,Center endpoint gap (m),C,M3-w.05
25,0.17816179497506937,1262,Center endpoint gap (m),C,M3-w.05
26,0.17596734440317244,1262,Center endpoint gap (m),C,M3-w.05
27,0.17315664461322378,1262,Center endpoint gap (m),C,M3-w.05
28,0.174767000562321,1262,Center endpoint gap (m),C,M3-w.05
29,0.17226492943280566,1262,Center endpoint gap (m),C,M3-w.05
30,0.17157409511648247,1262,Center endpoint gap (m),C,M3-w.05
31,0.17083403588864485,1262,Center endpoint gap (m),C,M3-w.05
32,0.16977425891663966,1262,Center endpoint gap (m),C,M3-w.05
33,0.16939788504773765,1262,Center endpoint gap (m),C,M3-w.05
34,0.1671141080894816,1262,Center endpoint gap (m),C,M3-w.05
35,0.16470051371446692,1262,Center endpoint gap (m),C,M3-w.05
36,0.1631471224014076,1262,Center endpoint gap (m),C,M3-w.05
37,0.1690658147840889,1262,Center endpoint gap (m),C,M3-w.05
38,0.16472906465811887,1262,Center endpoint gap (m),C,M3-w.05
39,0.1673406771311858,1262,Center endpoint gap (m),C,M3-w.05
40,0.16316169559093643,1262,Center endpoint gap (m),C,M3-w.05
41,0.15815502808690543,1262,Center endpoint gap (m),C,M3-w.05
42,0.15906825280274528,1262,Center endpoint gap (m),C,M3-w.05
43,0.16299867808004095,1262,Center endpoint gap (m),C,M3-w.05
44,0.16084096070656498,1262,Center endpoint gap (m),C,M3-w.05
45,0.1573171630478132,1262,Center endpoint gap (m),C,M3-w.05
46,0.16599679147649524,234,Center endpoint gap (m),C,M3-w.05
1,0.49357887615468915,1262,Yaw endpoint gap (rad),C,M3-w.05
2,0.10764544016479406,1262,Yaw endpoint gap (rad),C,M3-w.05
3,0.07188363274538716,1262,Yaw endpoint gap (rad),C,M3-w.05
4,0.054729966034968096,1262,Yaw endpoint gap (rad),C,M3-w.05
5,0.045851228639879005,1262,Yaw endpoint gap (rad),C,M3-w.05
6,0.03899825427226616,1262,Yaw endpoint gap (rad),C,M3-w.05
7,0.03541958464085229,1262,Yaw endpoint gap (rad),C,M3-w.05
8,0.03436175551008663,1262,Yaw endpoint gap (rad),C,M3-w.05
9,0.0330770855353298,1262,Yaw endpoint gap (rad),C,M3-w.05
10,0.03297664041050877,1262,Yaw endpoint gap (rad),C,M3-w.05
11,0.03128435631303291,1262,Yaw endpoint gap (rad),C,M3-w.05
12,0.03139293954261946,1262,Yaw endpoint gap (rad),C,M3-w.05
13,0.029030264445644008,1262,Yaw endpoint gap (rad),C,M3-w.05
14,0.02826643919995831,1262,Yaw endpoint gap (rad),C,M3-w.05
15,0.027860471902772334,1262,Yaw endpoint gap (rad),C,M3-w.05
16,0.02590415826939613,1262,Yaw endpoint gap (rad),C,M3-w.05
17,0.027260062733455524,1262,Yaw endpoint gap (rad),C,M3-w.05
18,0.025972562042476752,1262,Yaw endpoint gap (rad),C,M3-w.05
19,0.024806586795275448,1262,Yaw endpoint gap (rad),C,M3-w.05
20,0.024335447430209198,1262,Yaw endpoint gap (rad),C,M3-w.05
21,0.012350011047783193,1262,Yaw endpoint gap (rad),C,M3-w.05
22,0.01210784683632775,1262,Yaw endpoint gap (rad),C,M3-w.05
23,0.012332687396836569,1262,Yaw endpoint gap (rad),C,M3-w.05
24,0.012116311591970196,1262,Yaw endpoint gap (rad),C,M3-w.05
25,0.012223731117026376,1262,Yaw endpoint gap (rad),C,M3-w.05
26,0.011952050527810117,1262,Yaw endpoint gap (rad),C,M3-w.05
27,0.011615626617643256,1262,Yaw endpoint gap (rad),C,M3-w.05
28,0.011680905374169952,1262,Yaw endpoint gap (rad),C,M3-w.05
29,0.011922587705156197,1262,Yaw endpoint gap (rad),C,M3-w.05
30,0.012031220652940853,1262,Yaw endpoint gap (rad),C,M3-w.05
31,0.012024457755176831,1262,Yaw endpoint gap (rad),C,M3-w.05
32,0.01183111426050047,1262,Yaw endpoint gap (rad),C,M3-w.05
33,0.01175042612311355,1262,Yaw endpoint gap (rad),C,M3-w.05
34,0.01169834160076221,1262,Yaw endpoint gap (rad),C,M3-w.05
35,0.011758887239070624,1262,Yaw endpoint gap (rad),C,M3-w.05
36,0.0115004722912694,1262,Yaw endpoint gap (rad),C,M3-w.05
37,0.011756877765419602,1262,Yaw endpoint gap (rad),C,M3-w.05
38,0.01185673787354502,1262,Yaw endpoint gap (rad),C,M3-w.05
39,0.011641275648709546,1262,Yaw endpoint gap (rad),C,M3-w.05
40,0.011464309912594109,1262,Yaw endpoint gap (rad),C,M3-w.05
41,0.009984601493083566,1262,Yaw endpoint gap (rad),C,M3-w.05
42,0.009946025962972343,1262,Yaw endpoint gap (rad),C,M3-w.05
43,0.009828635430547945,1262,Yaw endpoint gap (rad),C,M3-w.05
44,0.009985010245543345,1262,Yaw endpoint gap (rad),C,M3-w.05
45,0.009836246487452086,1262,Yaw endpoint gap (rad),C,M3-w.05
46,0.00931319574899504,239,Yaw endpoint gap (rad),C,M3-w.05
1,0.7492571315372425,1262,Valid pair ratio,C,M3-w.05
2,0.7489104595879557,1262,Valid pair ratio,C,M3-w.05
3,0.7499504754358162,1262,Valid pair ratio,C,M3-w.05
4,0.749702852614897,1262,Valid pair ratio,C,M3-w.05
5,0.7477218700475435,1262,Valid pair ratio,C,M3-w.05
6,0.750891442155309,1262,Valid pair ratio,C,M3-w.05
7,0.7498514263074485,1262,Valid pair ratio,C,M3-w.05
8,0.7493066561014263,1262,Valid pair ratio,C,M3-w.05
9,0.7509409667194928,1262,Valid pair ratio,C,M3-w.05
10,0.7492076069730587,1262,Valid pair ratio,C,M3-w.05
11,0.7498019017432647,1262,Valid pair ratio,C,M3-w.05
12,0.751188589540412,1262,Valid pair ratio,C,M3-w.05
13,0.748217115689382,1262,Valid pair ratio,C,M3-w.05
14,0.7486628367670365,1262,Valid pair ratio,C,M3-w.05
15,0.7518324088748018,1262,Valid pair ratio,C,M3-w.05
16,0.7484647385103012,1262,Valid pair ratio,C,M3-w.05
17,0.75,1262,Valid pair ratio,C,M3-w.05
18,0.7520305071315373,1262,Valid pair ratio,C,M3-w.05
19,0.7522286053882726,1262,Valid pair ratio,C,M3-w.05
20,0.7498019017432647,1262,Valid pair ratio,C,M3-w.05
21,0.7503466719492868,1262,Valid pair ratio,C,M3-w.05
22,0.7495542789223455,1262,Valid pair ratio,C,M3-w.05
23,0.7491580824088748,1262,Valid pair ratio,C,M3-w.05
24,0.7511390649762282,1262,Valid pair ratio,C,M3-w.05
25,0.750891442155309,1262,Valid pair ratio,C,M3-w.05
26,0.748811410459588,1262,Valid pair ratio,C,M3-w.05
27,0.7505447702060222,1262,Valid pair ratio,C,M3-w.05
28,0.750594294770206,1262,Valid pair ratio,C,M3-w.05
29,0.7490095087163233,1262,Valid pair ratio,C,M3-w.05
30,0.7491580824088748,1262,Valid pair ratio,C,M3-w.05
31,0.7492076069730587,1262,Valid pair ratio,C,M3-w.05
32,0.7490095087163233,1262,Valid pair ratio,C,M3-w.05
33,0.7519314580031695,1262,Valid pair ratio,C,M3-w.05
34,0.7498514263074485,1262,Valid pair ratio,C,M3-w.05
35,0.753318145800317,1262,Valid pair ratio,C,M3-w.05
36,0.7499504754358162,1262,Valid pair ratio,C,M3-w.05
37,0.7498019017432647,1262,Valid pair ratio,C,M3-w.05
38,0.7479694928684627,1262,Valid pair ratio,C,M3-w.05
39,0.7518819334389857,1262,Valid pair ratio,C,M3-w.05
40,0.751188589540412,1262,Valid pair ratio,C,M3-w.05
41,0.7515352614896988,1262,Valid pair ratio,C,M3-w.05
42,0.751485736925515,1262,Valid pair ratio,C,M3-w.05
43,0.7512381141045958,1262,Valid pair ratio,C,M3-w.05
44,0.749702852614897,1262,Valid pair ratio,C,M3-w.05
45,0.7510895404120443,1262,Valid pair ratio,C,M3-w.05
46,0.7437238493723849,239,Valid pair ratio,C,M3-w.05
1,0.5067327624325613,1262,Teacher confidence,C,M3-w.05
2,0.7374044976030402,1262,Teacher confidence,C,M3-w.05
3,0.7847661888920562,1262,Teacher confidence,C,M3-w.05
4,0.8137675051454886,1262,Teacher confidence,C,M3-w.05
5,0.8166698077117962,1262,Teacher confidence,C,M3-w.05
6,0.817995965102962,1262,Teacher confidence,C,M3-w.05
7,0.8179573121048191,1262,Teacher confidence,C,M3-w.05
8,0.8130877693368214,1262,Teacher confidence,C,M3-w.05
9,0.8171047441271708,1262,Teacher confidence,C,M3-w.05
10,0.8269448411162417,1262,Teacher confidence,C,M3-w.05
11,0.8250487080750111,1262,Teacher confidence,C,M3-w.05
12,0.8316227032341028,1262,Teacher confidence,C,M3-w.05
13,0.8318713486855834,1262,Teacher confidence,C,M3-w.05
14,0.833996633625635,1262,Teacher confidence,C,M3-w.05
15,0.8340774794860423,1262,Teacher confidence,C,M3-w.05
16,0.8344198002490302,1262,Teacher confidence,C,M3-w.05
17,0.835227347024836,1262,Teacher confidence,C,M3-w.05
18,0.8374910830223428,1262,Teacher confidence,C,M3-w.05
19,0.8372712226233279,1262,Teacher confidence,C,M3-w.05
20,0.8404792664829411,1262,Teacher confidence,C,M3-w.05
21,0.8423248132463491,1262,Teacher confidence,C,M3-w.05
22,0.8375752837929975,1262,Teacher confidence,C,M3-w.05
23,0.8393557637977147,1262,Teacher confidence,C,M3-w.05
24,0.8359378833919999,1262,Teacher confidence,C,M3-w.05
25,0.8382256228459052,1262,Teacher confidence,C,M3-w.05
26,0.8393557390962653,1262,Teacher confidence,C,M3-w.05
27,0.8365060360703718,1262,Teacher confidence,C,M3-w.05
28,0.8383136223027521,1262,Teacher confidence,C,M3-w.05
29,0.8362308903796548,1262,Teacher confidence,C,M3-w.05
30,0.8380447507565826,1262,Teacher confidence,C,M3-w.05
31,0.8379572370870366,1262,Teacher confidence,C,M3-w.05
32,0.8374685631406666,1262,Teacher confidence,C,M3-w.05
33,0.8370619148441049,1262,Teacher confidence,C,M3-w.05
34,0.8372499685846683,1262,Teacher confidence,C,M3-w.05
35,0.8361258574314239,1262,Teacher confidence,C,M3-w.05
36,0.8366598997932229,1262,Teacher confidence,C,M3-w.05
37,0.8371240495926983,1262,Teacher confidence,C,M3-w.05
38,0.8353968986004544,1262,Teacher confidence,C,M3-w.05
39,0.8391630712619107,1262,Teacher confidence,C,M3-w.05
40,0.8385293163748815,1262,Teacher confidence,C,M3-w.05
41,0.8388252428329879,1262,Teacher confidence,C,M3-w.05
42,0.8365484554255632,1262,Teacher confidence,C,M3-w.05
43,0.8368812760724885,1262,Teacher confidence,C,M3-w.05
44,0.8379269964201892,1262,Teacher confidence,C,M3-w.05
45,0.8394749098458872,1262,Teacher confidence,C,M3-w.05
46,0.8393512052648208,238,Teacher confidence,C,M3-w.05
1,0.37986098934059426,1262,Effective sample weight,C,M3-w.05
2,0.552060275762187,1262,Effective sample weight,C,M3-w.05
3,0.5884555151269856,1262,Effective sample weight,C,M3-w.05
4,0.6103349087874976,1262,Effective sample weight,C,M3-w.05
5,0.6104880531337673,1262,Effective sample weight,C,M3-w.05
6,0.6145140631640958,1262,Effective sample weight,C,M3-w.05
7,0.6136892892172333,1262,Effective sample weight,C,M3-w.05
8,0.609176295802068,1262,Effective sample weight,C,M3-w.05
9,0.6137169390066679,1262,Effective sample weight,C,M3-w.05
10,0.6199132208778817,1262,Effective sample weight,C,M3-w.05
11,0.6181168667440747,1262,Effective sample weight,C,M3-w.05
12,0.6241093952616119,1262,Effective sample weight,C,M3-w.05
13,0.6221549768124821,1262,Effective sample weight,C,M3-w.05
14,0.6244919349907317,1262,Effective sample weight,C,M3-w.05
15,0.6269295758282892,1262,Effective sample weight,C,M3-w.05
16,0.624188876213438,1262,Effective sample weight,C,M3-w.05
17,0.6264911332948461,1262,Effective sample weight,C,M3-w.05
18,0.6299151181938532,1262,Effective sample weight,C,M3-w.05
19,0.6298766745440366,1262,Effective sample weight,C,M3-w.05
20,0.6305704086121591,1262,Effective sample weight,C,M3-w.05
21,0.6324400355575958,1262,Effective sample weight,C,M3-w.05
22,0.6281855041884393,1262,Effective sample weight,C,M3-w.05
23,0.6289394661524406,1262,Effective sample weight,C,M3-w.05
24,0.6278157774742734,1262,Effective sample weight,C,M3-w.05
25,0.6298925830804036,1262,Effective sample weight,C,M3-w.05
26,0.6287524685995703,1262,Effective sample weight,C,M3-w.05
27,0.6278463594036888,1262,Effective sample weight,C,M3-w.05
28,0.6295663033465954,1262,Effective sample weight,C,M3-w.05
29,0.6262626559156246,1262,Effective sample weight,C,M3-w.05
30,0.6275661537887177,1262,Effective sample weight,C,M3-w.05
31,0.627601438699358,1262,Effective sample weight,C,M3-w.05
32,0.627200925005408,1262,Effective sample weight,C,M3-w.05
33,0.6292253488972901,1262,Effective sample weight,C,M3-w.05
34,0.6277912905920893,1262,Effective sample weight,C,M3-w.05
35,0.6299949689353513,1262,Effective sample weight,C,M3-w.05
36,0.6274666167122627,1262,Effective sample weight,C,M3-w.05
37,0.6285116312384794,1262,Effective sample weight,C,M3-w.05
38,0.6252154507652138,1262,Effective sample weight,C,M3-w.05
39,0.6310132770974738,1262,Effective sample weight,C,M3-w.05
40,0.6300596780189432,1262,Effective sample weight,C,M3-w.05
41,0.6301145052593408,1262,Effective sample weight,C,M3-w.05
42,0.6284980473777194,1262,Effective sample weight,C,M3-w.05
43,0.6288051830749315,1262,Effective sample weight,C,M3-w.05
44,0.6279857964882193,1262,Effective sample weight,C,M3-w.05
45,0.6303626658090887,1262,Effective sample weight,C,M3-w.05
46,0.6247638487866156,237,Effective sample weight,C,M3-w.05
1,0.0,1262,Effective M3 objective weight,C,M3-w.05
2,0.0,1262,Effective M3 objective weight,C,M3-w.05
3,0.0,1262,Effective M3 objective weight,C,M3-w.05
4,0.0,1262,Effective M3 objective weight,C,M3-w.05
5,0.0,1262,Effective M3 objective weight,C,M3-w.05
6,0.0,1262,Effective M3 objective weight,C,M3-w.05
7,0.0,1262,Effective M3 objective weight,C,M3-w.05
8,0.0,1262,Effective M3 objective weight,C,M3-w.05
9,0.0,1262,Effective M3 objective weight,C,M3-w.05
10,0.0,1262,Effective M3 objective weight,C,M3-w.05
11,0.009999999776482582,1262,Effective M3 objective weight,C,M3-w.05
12,0.019999999552965164,1262,Effective M3 objective weight,C,M3-w.05
13,0.029999999329447746,1262,Effective M3 objective weight,C,M3-w.05
14,0.03999999910593033,1262,Effective M3 objective weight,C,M3-w.05
15,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
16,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
17,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
18,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
19,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
20,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
21,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
22,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
23,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
24,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
25,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
26,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
27,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
28,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
29,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
30,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
31,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
32,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
33,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
34,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
35,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
36,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
37,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
38,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
39,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
40,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
41,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
42,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
43,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
44,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
45,0.05000000074505806,1262,Effective M3 objective weight,C,M3-w.05
46,0.05000000074505806,237,Effective M3 objective weight,C,M3-w.05
