run_id,epoch,search_geometry_valid_rate,search_candidate_valid_rate,search_foreground_points,search_confidence_mean,search_targetness_mass,search_targetness_entropy,search_targetness_loss,search_vote_loss,search_proposal_loss,search_confidence_loss,motion_candidate0_prior_rmse,motion_candidate0_cv_rmse,motion_nonzero_prior_rmse,motion_nonzero_cv_rmse,motion_gap2_prior_rmse,motion_gap2_cv_rmse,motion_gap4_prior_rmse,motion_gap4_cv_rmse,joint_observation_error_m,joint_motion_error_m,joint_search_error_m_unmasked,joint_final_error_m,joint_search_selected_rate,joint_search_helpful_precision_logged,joint_fusion_ramp,joint_gate_loss,joint_fused_loss
B2V2_FULL,14,0.2305863708399366,0.2305863708399366,3.6195522979397783,0.1437506353833704,3.656476131951327,0.040166916616562354,0.017190608649134655,0.03761585646136642,0.03302459907365736,0.19439629088089508,0.18825822042724893,0.19754122861132103,0.2609857548125643,0.29236947083565307,0.4906570690790289,0.5684942595685408,1.2044781590568376,1.4418341004173088,0.3752183761630685,0.3332785110442461,0.8227257713462962,0.3531715810511456,0.0,0.0,0.4000000059604645,0.6380303350355471,0.06307220208737556
B2V2_FULL,15,0.23048732171156894,0.23048732171156894,3.612965530903328,0.1432636062595638,3.637520230403288,0.041419333987975405,0.015599071010743875,0.0335395206104508,0.030202478269629275,0.1787759402143974,0.20014713733053358,0.20775734680190916,0.2571867015412027,0.2892049104919902,0.4907215775105742,0.5678060479400711,1.1975820111096047,1.443886791469556,0.3633550846515291,0.3311447356775899,0.8181042303279538,0.3374438741718155,0.0,0.0,0.5,0.6217095725084825,0.05727274784827147
B2V2_FULL,16,0.23266640253565768,0.23266640253565768,3.634706814580032,0.1455927591145397,3.675455627573689,0.0414697519050395,0.015090034383647519,0.03530487148491548,0.029142750049232558,0.16807356604895954,0.1900038689645391,0.19697290846566198,0.25944733369074136,0.2924037098341434,0.47531242053601563,0.5512707086295485,1.1800495129604063,1.4324774815451513,0.3609144107546368,0.330023450124566,0.8204463876594926,0.33011200511606675,0.0,0.0,0.6000000238418579,0.6102899757646343,0.0556999042898818
B2V2_FULL,17,0.23543977812995245,0.23543977812995245,3.6684330427892236,0.14623977611628142,3.7391963498322975,0.04062071167307658,0.014210951891203433,0.033755076491043694,0.0290321505105672,0.15806092865021218,0.18632216903524215,0.1945781123904613,0.25352277591154454,0.28913571459142323,0.4869888501135535,0.5667653816626035,1.2189415376899075,1.4744323718637558,0.35911003686782866,0.3301592187132397,0.8147337213158607,0.32533779518351125,0.0,0.0,0.699999988079071,0.5900281543847876,0.0546804835647935
B2V2_FULL,18,0.2311311410459588,0.2311311410459588,3.678486529318542,0.14461394304927908,3.698138738810155,0.03989452915316892,0.013861589684257778,0.03200070078127904,0.02711659016813392,0.14351566780576994,0.1917916959503639,0.19883537195867465,0.2590829484451049,0.2920383252469135,0.49101817063845565,0.56807050521363,1.174994841014314,1.4368915572266572,0.35301171959910643,0.3333237909264685,0.8201320828211667,0.3169175827914108,0.0,0.0,0.800000011920929,0.5832672595812477,0.05316307740182676
B2V2_FULL,19,0.2339540412044374,0.2339540412044374,3.7407884310618065,0.14682485713158772,3.826283476098659,0.04109031850701879,0.013224233324484516,0.029447035253968197,0.025208250711752356,0.1338894879017409,0.19033802022899923,0.20061139821988294,0.25991064096947103,0.29442651449406015,0.48024097490884515,0.5650159169556521,1.1992056635570034,1.4638894365513004,0.33994892265547283,0.3315962864508153,0.8269023629711283,0.30210870572863213,0.0,0.0,0.8999999761581421,0.5800069546217774,0.04703847282505616
B2V2_FULL,20,0.2308835182250396,0.2308835182250396,3.6418878763866878,0.14439944076332295,3.693687466149055,0.037993139563162574,0.01322475702547492,0.031963682578132736,0.027127607052742142,0.12473610971010808,0.18278036412656404,0.1932001329002484,0.25605208280447594,0.29046433927895715,0.48568517340291084,0.5697130278209405,1.1726153338927239,1.4482434746674993,0.3392974759928776,0.32915127103212516,0.8177843965035044,0.2992865528244224,0.00014857369255150555,0.002377179080824089,1.0,0.5710338529217073,0.04702970215559254
B2V2_FULL,21,0.2318740095087163,0.2318740095087163,3.701911648177496,0.14707089739662907,3.736444059837292,0.039246119470761724,0.011663292309172065,0.02461514939885109,0.021109622945946163,0.11836641526260014,0.18503920082141248,0.19787745397576081,0.2542890321224243,0.28972507382133494,0.48753577135960835,0.5789057204339147,1.1633121401872988,1.4370839378240086,0.29461852188934995,0.32806736100376505,0.8187483462273318,0.2724966480855707,0.00019809825673534074,0.001584786053882726,1.0,0.4700471772421181,0.039317923574007325
B2V2_FULL,22,0.23355784469096671,0.23355784469096671,3.6773969889064975,0.14702226388339726,3.7367508130594134,0.037988140201027726,0.010363214862077533,0.022607561147953686,0.018834613331797506,0.1165222494158947,0.18280190362966037,0.19673940946208593,0.2557545664569691,0.2917188638776966,0.4788964811495539,0.5681444275737725,1.1673846966948613,1.4459034176440038,0.28232808905858814,0.3286227616946406,0.8078280137512367,0.2623245411223353,0.0003961965134706815,0.003169572107765452,1.0,0.4560623800414489,0.03566405413747601
B2V2_FULL,23,0.2295958795562599,0.2295958795562599,3.634706814580032,0.14589943725995058,3.685844934439097,0.037991337821779776,0.011141286434910734,0.0223038455180312,0.018587045755370915,0.1184678949155917,0.18664683412603492,0.1981779744144165,0.2535175873887638,0.2894739584256371,0.47064070219230114,0.5548893651263065,1.1606273027387832,1.4479023733437533,0.2806332998461844,0.33189079768825824,0.8090838715079847,0.2616593124619471,0.0003961965134706815,0.004754358161648178,1.0,0.4509751876541627,0.03547876734964006
B2V2_FULL,24,0.23444928684627575,0.23444928684627575,3.7402436608557843,0.14788430950008177,3.833723715844428,0.03924422159188576,0.010604632854708616,0.022500597217257494,0.018293359534767645,0.11398144264110673,0.1894429643804845,0.20169647434976512,0.25326452566172025,0.288916350963707,0.47562456718629753,0.5653029862758921,1.1586827410498661,1.4384212657431414,0.27603710865492675,0.3293945565288399,0.8052307659444264,0.25746313311313107,0.0003961965134706815,0.004754358161648178,1.0,0.44716387339491287,0.033786124968975075
B2V2_FULL,25,0.23147781299524564,0.23147781299524564,3.665659667194929,0.1455061545765912,3.7300394865745647,0.038451115133016384,0.010696904621646151,0.021866235236651408,0.01805737698288734,0.1159451634323493,0.1942742529086084,0.2067973700649325,0.2513475745101644,0.2880294655232724,0.47485761294472023,0.5648810727360899,1.1362620775341374,1.4261845769198307,0.27502787015186814,0.32842291666050155,0.8124439862989208,0.2577683690008479,0.000544770206022187,0.008716323296354992,1.0,0.44363761084558656,0.03402498375444353
B2V2_FULL,26,0.23068541996830427,0.23068541996830427,3.670116877971474,0.14402630382620235,3.7607945795720292,0.038125742712915696,0.010197198616407221,0.02026898942486233,0.017016192524289958,0.11254078691172902,0.18385129082027254,0.19525595999252213,0.24827373055180332,0.2850214826170408,0.468694121231474,0.5610775168862994,1.1603822067915721,1.4482737140945512,0.2720329454390069,0.3300853690070509,0.8045593435667963,0.2542427364978851,0.0005942947702060222,0.0071315372424722665,1.0,0.43751368185183515,0.0325398801869481
B2V2_FULL,27,0.23321117274167988,0.23321117274167988,3.62202852614897,0.14556171114853644,3.7343883525480126,0.038758959376875665,0.010728180306230784,0.02062954672675854,0.01656225819253375,0.11556503801309931,0.1836313884175348,0.19677223348609155,0.2579565958198154,0.29591446097426577,0.4685182711773695,0.5617015478888449,1.1459939627717772,1.4396682884396539,0.27328882577774455,0.3304344283419819,0.8019199092206789,0.25601710227396335,0.0007428684627575278,0.009508716323296355,1.0,0.4383352752096018,0.03380218775951777
B2V2_FULL,28,0.23167591125198098,0.23167591125198098,3.634607765451664,0.14401875287131374,3.7157856839593997,0.038711565435343896,0.010610212545992564,0.02067099149868766,0.016390596776583336,0.11305332190332057,0.18662170520916527,0.19995115441396413,0.2575729249868831,0.29482082467047993,0.4740688080077315,0.5667137289535079,1.1240219574476253,1.4096550744103649,0.2722251778926033,0.3362617105387281,0.802093025869594,0.2552599066458111,0.000792393026941363,0.008716323296354992,1.0,0.43846602230768195,0.033470961896602286
B2V2_FULL,29,0.23256735340729,0.23256735340729,3.6961172741679875,0.14598455239734986,3.8154882369147876,0.03944744244067511,0.010084283221595698,0.01943881306125249,0.015803212730485926,0.10994112153025418,0.18670536943459692,0.19914577674140363,0.24941011327842807,0.28663007708387406,0.4761367348751877,0.5671652822523553,1.1477085274589587,1.446896415699728,0.2681874164783067,0.32867970141078895,0.7949015385694153,0.2513522858688646,0.0009904912836767037,0.01347068145800317,1.0,0.44821318231298696,0.031614665911354346
B2V2_FULL,30,0.2311311410459588,0.2311311410459588,3.702505942947702,0.14588901100568813,3.8250624735095187,0.039859498206658135,0.010637572179347281,0.020137376260530263,0.01697591203127675,0.10858573660951125,0.18401008617033646,0.1973353395884256,0.2581735394257468,0.2950218803649281,0.4638334371650624,0.5570561141045963,1.1418766960001325,1.4346567854733927,0.26783369153312947,0.3280516016915464,0.7991688569768578,0.2518943568511546,0.0008419175911251981,0.011885895404120444,1.0,0.4441316168395162,0.03180481919911048
B2V2_FULL,31,0.23207210776545167,0.23207210776545167,3.7250891442155307,0.14613460568632536,3.8076833955395037,0.039205526272022694,0.009580053118279492,0.019726958538587507,0.01579074765964709,0.10868019028234689,0.1802118015891373,0.1923673290601402,0.2490181304490793,0.2856235329575376,0.465960857253994,0.555842953591671,1.1190510152067203,1.419147476666089,0.2657456882593182,0.32996834935576147,0.8046760841342141,0.25024088332798516,0.0006933438985736926,0.008716323296354992,1.0,0.4357723766043428,0.031018701753551037
B2V2_FULL,32,0.23152733755942947,0.23152733755942947,3.627080031695721,0.1441346135532935,3.7233095631314503,0.039666957847352045,0.00962927332131994,0.019429368440544444,0.01585831036401982,0.10904923127447558,0.18456478638076534,0.19613071559187834,0.25208619188092257,0.2892277778529233,0.48062035486415006,0.5713374785245112,1.1260989814186424,1.4243625579564205,0.27019171722575713,0.33397291615463665,0.7951481472671316,0.2546931561643461,0.000792393026941363,0.009508716323296355,1.0,0.44136994641433613,0.03354710604473004
B2V2_FULL,33,0.23335974643423138,0.23335974643423138,3.737717908082409,0.14755937371903824,3.82488306023201,0.039758666013650905,0.010034924178425242,0.019784606356258068,0.015956028672620536,0.108780165109931,0.1822213310557019,0.19527829995170132,0.2560933783071827,0.2940709697947544,0.4773621851742185,0.5722196661816835,1.1545853401414707,1.4460518000833396,0.2626392840571619,0.33393159372918013,0.8028868922340889,0.24749552016330975,0.0006933438985736926,0.010301109350237718,1.0,0.44279260071446136,0.03042801059066671
B2V2_FULL,34,0.23202258320126784,0.23202258320126784,3.6124207606973058,0.143879826178004,3.6985421172538664,0.03989284636886169,0.009856174374168318,0.019246376138879723,0.015609748084925842,0.10655776753124269,0.17761262478618683,0.19170891620439592,0.2562114448358914,0.2932274297747625,0.4658217055578428,0.562134803732818,1.1392510573474894,1.4375327322248328,0.2645363935318122,0.33547474972301544,0.8019598368230599,0.24958134582487604,0.0005942947702060222,0.0071315372424722665,1.0,0.44804234334847726,0.03134017386517994
B2V2_FULL,35,0.23147781299524564,0.23147781299524564,3.680071315372425,0.14406541691048827,3.776075489415563,0.04067020757427688,0.008947832047721718,0.018463880065463265,0.01485746301845032,0.1055680013832927,0.18416787582769156,0.19699108996971626,0.25393408032875103,0.292083960684775,0.47518092871048795,0.565543186679267,1.120065772510392,1.4196887468644632,0.2573365843758908,0.32784263801461355,0.7940079766176582,0.24296929589258698,0.0009904912836767037,0.011093502377179081,1.0,0.4425819397988108,0.028963204190982195
B2V2_FULL,36,0.2324187797147385,0.2324187797147385,3.689926703645008,0.14627391126432693,3.7811574438626403,0.040154397315784796,0.009654305109644008,0.018165530619287506,0.014941411157230985,0.10475809577551394,0.18239452836180117,0.19748220016131415,0.2519020587168988,0.2885231801180284,0.4736690862479187,0.5625261659132041,1.1267903222224236,1.422257606406503,0.2623633608257431,0.3326025715543521,0.800397224576698,0.2476679836879536,0.0010400158478605388,0.014263074484944533,1.0,0.4379724429332889,0.030742385294052245
B2V2_FULL,37,0.2339540412044374,0.2339540412044374,3.7233062599049127,0.14667078822543048,3.8336348880478845,0.0409093757400472,0.009006493867408472,0.019195329713077608,0.015143598019176424,0.10287818288439428,0.1854625368334826,0.19734409996159674,0.25005789422880265,0.2870200881217909,0.4640532010153715,0.5579321615050344,1.1279342174411953,1.425341559323097,0.25964897627781386,0.3283602460545802,0.793145411377758,0.24444134806160314,0.0007428684627575278,0.009508716323296355,1.0,0.4328256225694567,0.029328222368458633
B2V2_FULL,38,0.23459786053882725,0.23459786053882725,3.7372226624405704,0.14738903944441323,3.8444212344708015,0.04187724002721006,0.009073531224681875,0.018333640214873173,0.014817290051828328,0.10375080820875576,0.18693070655354527,0.20172080280972857,0.25316818091256776,0.2907478164544952,0.47205056787413885,0.5664356182796217,1.120466422426873,1.4200543481059573,0.2562822033068174,0.32867655809821117,0.7926570914402344,0.24195801738868047,0.0008914421553090333,0.011093502377179081,1.0,0.4419917571764268,0.028595657729161474
B2V2_FULL,39,0.23167591125198098,0.23167591125198098,3.6976525356576864,0.1443977633386807,3.805703616970375,0.041772798809238836,0.008916295985349928,0.017626773687421552,0.014111732612951837,0.10119048706750296,0.1762722450630996,0.1903318287239105,0.24935086455680253,0.2870798187681641,0.46775707588996,0.5595101740656062,1.131608077712732,1.4302307933439071,0.25969480592078525,0.32920299096714867,0.7969642153656237,0.24514329139432514,0.0011885895404120444,0.01584786053882726,1.0,0.4422363967423677,0.030022420142976517
B2V2_FULL,40,0.23504358161648178,0.23504358161648178,3.685667591125198,0.14651740010050662,3.80079599451204,0.04161162586024724,0.010001320084709674,0.018607256263713116,0.01498571936385289,0.10152776448407377,0.18546547375640812,0.19866204694051637,0.26088936129812207,0.29761343882101843,0.477105709313077,0.5750024999323428,1.099224128411336,1.3925199053130701,0.2539871537765686,0.3282193258971495,0.7932303740913064,0.24069576153144973,0.000792393026941363,0.009508716323296355,1.0,0.44143836342518566,0.02826630808235915
B2V2_FULL,41,0.23246830427892234,0.23246830427892234,3.6714045166402536,0.14571114006396504,3.7857562852046285,0.040631556230186334,0.009690515917880867,0.0186007641752235,0.014443613004559794,0.10138611275873925,0.19292972308289105,0.20821418454531457,0.24855380301495125,0.2870292908374793,0.47293898191674955,0.5665932299861487,1.1145724045059595,1.4055117606207517,0.2516757013267364,0.3289800641701074,0.7931442071466741,0.23937703458305962,0.0007428684627575278,0.006339144215530904,1.0,0.41543023733985973,0.028100642710687997
B2V2_FULL,42,0.2329635499207607,0.2329635499207607,3.665610142630745,0.14609776341553957,3.7697104132524286,0.040573813238885204,0.008917398513545269,0.01689283295604474,0.013606223994020112,0.1019885445105151,0.1797900990838791,0.1921729715981742,0.25550358981099247,0.29331941176471543,0.46983613834565835,0.5609955253860309,1.1574127065769075,1.4560540658901497,0.25086207827184165,0.3273349096806699,0.7946197658942543,0.23799012538795425,0.0009409667194928685,0.011093502377179081,1.0,0.4174847949750828,0.027994724691634415
B2V2_FULL,43,0.23390451664025358,0.23390451664025358,3.7049821711568938,0.14781445720298705,3.8031884346465255,0.04057688750885187,0.008695510131432578,0.017534582922507258,0.014008939610093285,0.10147113176490728,0.17876293768175686,0.1910578434764188,0.24825270177365508,0.28619436921755503,0.4664112536860969,0.5595431865956568,1.1527033514098195,1.4502224519659903,0.25335912547545086,0.329246235618784,0.8006002713236869,0.24080150739161413,0.0009409667194928685,0.01347068145800317,1.0,0.41113978805885354,0.028896038909405824
B2V2_FULL,44,0.22711965134706816,0.22711965134706816,3.6160360538827256,0.14432813306626177,3.730984691960059,0.039779432122067034,0.008786236827519852,0.017283818854067753,0.013985118785597215,0.10088574369740562,0.17969717906910496,0.1937008002906264,0.24643954723223266,0.2842147343108658,0.4597550754977033,0.5532887235808089,1.1371301667559626,1.4309122189938455,0.2530849698204813,0.33071873821141035,0.8076126069928594,0.24112738827140132,0.0010400158478605388,0.014263074484944533,1.0,0.4067490638813768,0.028845140493508847
B2V2_FULL,45,0.2314282884310618,0.2314282884310618,3.6603110142630744,0.14648336360581254,3.7617773974085837,0.04085452049235559,0.009156874970346266,0.016819508252654332,0.013485775746646535,0.10002791318930272,0.18191375730525283,0.19595916754949788,0.24818469477424815,0.28773502221776737,0.46791240433599984,0.5617195434814648,1.1275252755369738,1.4301487285224648,0.24777462881312318,0.32692661043699306,0.7896444311397957,0.23563924092923405,0.0010400158478605388,0.010301109350237718,1.0,0.4104928721197056,0.026740130937397008
B2V2_FULL,46,0.23063589540412044,0.23063589540412044,3.653872820919176,0.14668686250464244,3.7519396834209946,0.04098208547863525,0.008830382548110322,0.017156069000822043,0.014031066052590904,0.10114319948110546,0.17605149067042428,0.1893733028560122,0.25629359596776413,0.29624256510553193,0.4644504430860269,0.5577109964576804,1.1561149170750638,1.4572674559219703,0.25206253183459515,0.32961879767442087,0.7966213282994725,0.2401108640333174,0.0009409667194928685,0.009508716323296355,1.0,0.4139677910001361,0.028508005667442424
B2V2_FULL,47,0.23335974643423138,0.23335974643423138,3.666501584786054,0.14584934852086964,3.7843141914626677,0.041167160508003973,0.00944820653912953,0.01754601054504147,0.014227125675648515,0.09998979939593566,0.17895800789405641,0.19176605131889113,0.2505145472387315,0.2892400187583383,0.4745438007645976,0.5700783661002402,1.1443503368062908,1.4391037377863887,0.2495200649588686,0.32974143255437044,0.8062609342441979,0.23805720333110322,0.0010400158478605388,0.01347068145800317,1.0,0.4144681603212364,0.02763606385119767
B2V2_FULL,48,0.2317254358161648,0.2317254358161648,3.6735835974643423,0.14555385969836773,3.7886487667233375,0.040716788876100564,0.009187286145225414,0.016828410197089968,0.013382865303931905,0.0989697153330227,0.18477197472897555,0.2003797957848553,0.2506518556423509,0.288118964117227,0.4663309084794672,0.5677338642493096,1.1518456024027734,1.4608294324810644,0.24670085597860075,0.3257913499149581,0.8072572573310978,0.2347080260987516,0.0009904912836767037,0.012678288431061807,1.0,0.4052874321404331,0.026656288698259534
B2V2_FULL,49,0.23400356576862125,0.23400356576862125,3.6501089540412046,0.14546392473759692,3.7717479831496337,0.04115521492668621,0.00905485018419074,0.01716340409193104,0.01373040724845104,0.09946471164608153,0.18317762806586532,0.1968036656223387,0.24789136384131177,0.28538988240464647,0.4770409793854232,0.5708865909103825,1.1379583765754089,1.4446899740175947,0.24971388002913653,0.32760612949398354,0.7980739902439283,0.23804205926445132,0.0007428684627575278,0.010301109350237718,1.0,0.4051023922423742,0.028054825409216638
B2V2_FULL,50,0.22939778129952457,0.22939778129952457,3.6157389064976226,0.14355317206380266,3.734769284271938,0.04036331838899071,0.008998976443055851,0.0167257257156365,0.013370455315095545,0.09842522456509942,0.1792249088563031,0.19165135243376072,0.2502076628473299,0.2883979301020007,0.4552645389707951,0.544415051545564,1.1544146648484168,1.4653257223675633,0.24690344858259294,0.3302258944431122,0.8000546100235023,0.23541067987562359,0.0008419175911251981,0.009508716323296355,1.0,0.40919898484026196,0.027036236354449496
B2V2_FULL,51,0.23167591125198098,0.23167591125198098,3.6875,0.14606663223887476,3.791758278395517,0.041315099359837515,0.008948739725848474,0.016981836181173098,0.013553775472603799,0.0984235551952135,0.18241565349816585,0.1957519606386504,0.2507467893440802,0.28936793849096526,0.4626125668267027,0.5609894152688731,1.1617285326963052,1.4598999335688854,0.2517237227215253,0.32830468344423924,0.8004716237543502,0.239261024237482,0.0009904912836767037,0.011093502377179081,1.0,0.41282845306816834,0.0285955221372289
B2V2_FULL,52,0.2347959587955626,0.2347959587955626,3.7036450079239303,0.14695664987344792,3.8224156525539232,0.04155224559967424,0.008965916672644358,0.016349828959891892,0.012822107362214473,0.09862063066198501,0.17861104619404428,0.19203071162323346,0.250536452378139,0.29016707197020625,0.46805826275094325,0.5651822138640704,1.154408699994473,1.442990166089378,0.24847221376873235,0.3281018640167078,0.7910003200846409,0.237355483492184,0.0012876386687797148,0.015055467511885896,1.0,0.4130594929630046,0.028008803989806118
B2V2_FULL,53,0.232270206022187,0.232270206022187,3.7150851822503963,0.14611028463056563,3.826189764091903,0.04132081226015127,0.00847871261740551,0.016831722545095556,0.013483034755554919,0.09973315312195032,0.18418970463157996,0.19516249348406212,0.2570865394764546,0.2946633021694072,0.48190175947731745,0.572852647451816,1.1450733887297344,1.4617091692547224,0.24929876424809078,0.3334307986623039,0.8008271513208629,0.23799453775520937,0.0012381141045958795,0.018225039619651346,1.0,0.4124277323165616,0.028064414868042724
B2V2_FULL,54,0.23182448494453248,0.23182448494453248,3.696612519809826,0.14642075738933738,3.80281206128174,0.04165249911307397,0.00906409555113727,0.01724961798510067,0.013459687275144822,0.10025128262876142,0.182941693021086,0.19625323626326194,0.24975198302816498,0.2871967344566967,0.4638137914241836,0.5564264077113915,1.1327385830614722,1.432186503783931,0.2500302236048998,0.33099863351147074,0.806275334870428,0.2380846522559549,0.0010400158478605388,0.011093502377179081,1.0,0.40899109299606073,0.027848719028835723
B2V2_FULL,55,0.2305863708399366,0.2305863708399366,3.6516937400950873,0.14405590595813295,3.7725148538957347,0.040759667457530985,0.008979854685863322,0.01746258583733994,0.013809704035360049,0.10022169689864818,0.178562126033766,0.19126006861922845,0.24908948409047846,0.2868797354305697,0.4752027642936778,0.5687654821025784,1.1088054924797437,1.4060134392780754,0.2493799066675824,0.3317320040189521,0.7916752111326117,0.23783693185132204,0.0012876386687797148,0.018225039619651346,1.0,0.4056993822807744,0.02807413108673437
B2V2_FULL,56,0.2339540412044374,0.2339540412044374,3.6602614896988905,0.14583122888924877,3.7843762395324667,0.04142020062179815,0.008916738142312808,0.016496360647435288,0.013218751939305053,0.09927181320976342,0.17745366255478215,0.19248134247573723,0.25765729206282106,0.29602280517718305,0.4653685902025427,0.559555211142366,1.1324215338516703,1.4338936464840373,0.24704491164647455,0.3296307551360168,0.7988150358943951,0.23557740326516224,0.0012381141045958795,0.015451664025356577,1.0,0.41350621735992976,0.02712176540141804
